date,state,parlimen,dun,sex,age,ethnicity,population
2020-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,overall,overall,45.7
2020-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,overall,citizen,44.0
2020-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,overall,noncitizen,1.6
2020-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,female,overall,overall,22.7
2020-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,male,overall,overall,23.0
2021-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,overall,overall,45.9
2021-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,citizen,overall,44.3
2021-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,noncitizen,overall,1.6
2021-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,female,overall,overall,22.8
2021-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,male,overall,overall,23.1
2022-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,overall,overall,46.0
2022-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,citizen,overall,44.5
2022-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,noncitizen,overall,1.5
2022-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,female,overall,overall,22.9
2022-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,male,overall,overall,23.1
2023-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,overall,overall,46.6
2023-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,citizen,overall,45.0
2023-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,noncitizen,overall,1.6
2023-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,female,overall,overall,23.2
2023-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,male,overall,overall,23.4
2024-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,overall,overall,46.9
2024-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,citizen,overall,45.3
2024-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,both,noncitizen,overall,1.6
2024-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,female,overall,overall,23.3
2024-01-01,Sarawak,P.193 Santubong,N.05 Demak Laut,male,overall,overall,23.6
2020-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,overall,overall,91.3
2020-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,overall,citizen,90.5
2020-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,overall,noncitizen,0.7
2020-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,female,overall,overall,45.6
2020-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,male,overall,overall,45.7
2021-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,overall,overall,91.7
2021-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,citizen,overall,91.0
2021-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,noncitizen,overall,0.7
2021-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,female,overall,overall,45.9
2021-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,male,overall,overall,45.8
2022-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,overall,overall,92.0
2022-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,citizen,overall,91.3
2022-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,noncitizen,overall,0.7
2022-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,female,overall,overall,46.1
2022-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,male,overall,overall,45.9
2023-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,overall,overall,93.1
2023-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,citizen,overall,92.3
2023-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,noncitizen,overall,0.8
2023-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,female,overall,overall,46.6
2023-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,male,overall,overall,46.5
2024-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,overall,overall,93.6
2024-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,citizen,overall,92.9
2024-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,both,noncitizen,overall,0.8
2024-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,female,overall,overall,46.9
2024-01-01,Sarawak,P.194 Petra Jaya,N.06 Tupong,male,overall,overall,46.7
2020-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,overall,overall,45.1
2020-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,overall,citizen,44.8
2020-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,overall,noncitizen,0.2
2020-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,female,overall,overall,22.7
2020-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,male,overall,overall,22.4
2021-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,overall,overall,45.3
2021-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,citizen,overall,45.1
2021-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,noncitizen,overall,0.2
2021-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,female,overall,overall,22.9
2021-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,male,overall,overall,22.4
2022-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,overall,overall,45.4
2022-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,citizen,overall,45.2
2022-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,noncitizen,overall,0.2
2022-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,female,overall,overall,23.0
2022-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,male,overall,overall,22.5
2023-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,overall,overall,46.0
2023-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,citizen,overall,45.7
2023-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,noncitizen,overall,0.2
2023-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,female,overall,overall,23.2
2023-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,male,overall,overall,22.8
2024-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,overall,overall,46.3
2024-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,citizen,overall,46.0
2024-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,both,noncitizen,overall,0.2
2024-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,female,overall,overall,23.4
2024-01-01,Sarawak,P.194 Petra Jaya,N.07 Samariang,male,overall,overall,22.9
2020-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,overall,overall,14.5
2020-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,overall,citizen,14.2
2020-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,overall,noncitizen,0.2
2020-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,female,overall,overall,7.3
2020-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,male,overall,overall,7.2
2021-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,overall,overall,14.5
2021-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,citizen,overall,14.3
2021-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,noncitizen,overall,0.2
2021-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,female,overall,overall,7.3
2021-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,male,overall,overall,7.2
2022-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,overall,overall,14.6
2022-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,citizen,overall,14.4
2022-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,noncitizen,overall,0.2
2022-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,female,overall,overall,7.4
2022-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,male,overall,overall,7.2
2023-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,overall,overall,14.7
2023-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,citizen,overall,14.5
2023-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,noncitizen,overall,0.2
2023-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,female,overall,overall,7.5
2023-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,male,overall,overall,7.3
2024-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,overall,overall,14.8
2024-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,citizen,overall,14.6
2024-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,both,noncitizen,overall,0.2
2024-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,female,overall,overall,7.5
2024-01-01,Sarawak,P.194 Petra Jaya,N.08 Satok,male,overall,overall,7.3
2020-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,overall,overall,14.2
2020-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,overall,citizen,13.4
2020-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,overall,noncitizen,0.7
2020-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,female,overall,overall,7.0
2020-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,male,overall,overall,7.2
2021-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,overall,overall,14.2
2021-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,citizen,overall,13.6
2021-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,noncitizen,overall,0.7
2021-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,female,overall,overall,7.0
2021-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,male,overall,overall,7.2
2022-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,overall,overall,14.3
2022-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,citizen,overall,13.6
2022-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,noncitizen,overall,0.7
2022-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,female,overall,overall,7.0
2022-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,male,overall,overall,7.3
2023-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,overall,overall,14.5
2023-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,citizen,overall,13.7
2023-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,noncitizen,overall,0.7
2023-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,female,overall,overall,7.1
2023-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,male,overall,overall,7.3
2024-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,overall,overall,14.5
2024-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,citizen,overall,13.7
2024-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,both,noncitizen,overall,0.9
2024-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,female,overall,overall,7.2
2024-01-01,Sarawak,P.195 Bandar Kuching,N.09 Padungan,male,overall,overall,7.4
2020-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,overall,overall,37.1
2020-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,overall,citizen,35.8
2020-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,overall,noncitizen,1.3
2020-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,female,overall,overall,18.0
2020-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,male,overall,overall,19.0
2021-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,overall,overall,37.2
2021-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,citizen,overall,36.0
2021-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,noncitizen,overall,1.2
2021-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,female,overall,overall,18.1
2021-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,male,overall,overall,19.1
2022-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,overall,overall,37.4
2022-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,citizen,overall,36.2
2022-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,noncitizen,overall,1.2
2022-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,female,overall,overall,18.2
2022-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,male,overall,overall,19.1
2023-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,overall,overall,37.8
2023-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,citizen,overall,36.5
2023-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,noncitizen,overall,1.3
2023-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,female,overall,overall,18.4
2023-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,male,overall,overall,19.4
2024-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,overall,overall,38.0
2024-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,citizen,overall,36.7
2024-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,both,noncitizen,overall,1.3
2024-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,female,overall,overall,18.5
2024-01-01,Sarawak,P.195 Bandar Kuching,N.10 Pending,male,overall,overall,19.5
2020-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,overall,overall,65.0
2020-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,overall,citizen,63.8
2020-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,overall,noncitizen,1.2
2020-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,female,overall,overall,32.8
2020-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,male,overall,overall,32.2
2021-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,overall,overall,65.4
2021-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,citizen,overall,64.2
2021-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,noncitizen,overall,1.2
2021-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,female,overall,overall,33.0
2021-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,male,overall,overall,32.3
2022-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,overall,overall,65.6
2022-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,citizen,overall,64.4
2022-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,noncitizen,overall,1.1
2022-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,female,overall,overall,33.2
2022-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,male,overall,overall,32.4
2023-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,overall,overall,66.3
2023-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,citizen,overall,65.1
2023-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,noncitizen,overall,1.3
2023-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,female,overall,overall,33.5
2023-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,male,overall,overall,32.8
2024-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,overall,overall,66.7
2024-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,citizen,overall,65.5
2024-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,both,noncitizen,overall,1.3
2024-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,female,overall,overall,33.8
2024-01-01,Sarawak,P.195 Bandar Kuching,N.11 Batu Lintang,male,overall,overall,33.0
2020-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,overall,overall,66.4
2020-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,overall,citizen,65.0
2020-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,overall,noncitizen,1.4
2020-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,female,overall,overall,32.5
2020-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,male,overall,overall,33.9
2021-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,overall,overall,66.7
2021-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,citizen,overall,65.4
2021-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,noncitizen,overall,1.4
2021-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,female,overall,overall,32.7
2021-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,male,overall,overall,34.0
2022-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,overall,overall,66.9
2022-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,citizen,overall,65.6
2022-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,noncitizen,overall,1.3
2022-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,female,overall,overall,32.9
2022-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,male,overall,overall,34.1
2023-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,overall,overall,67.7
2023-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,citizen,overall,66.1
2023-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,noncitizen,overall,1.6
2023-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,female,overall,overall,33.2
2023-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,male,overall,overall,34.5
2024-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,overall,overall,68.1
2024-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,citizen,overall,66.7
2024-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,both,noncitizen,overall,1.5
2024-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,female,overall,overall,33.4
2024-01-01,Sarawak,P.196 Stampin,N.12 Kota Sentosa,male,overall,overall,34.7
2020-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,overall,overall,59.0
2020-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,overall,citizen,58.0
2020-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,overall,noncitizen,1.1
2020-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,female,overall,overall,29.2
2020-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,male,overall,overall,29.8
2021-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,overall,overall,59.3
2021-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,citizen,overall,58.3
2021-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,noncitizen,overall,1.0
2021-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,female,overall,overall,29.4
2021-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,male,overall,overall,29.9
2022-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,overall,overall,59.5
2022-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,citizen,overall,58.5
2022-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,noncitizen,overall,1.0
2022-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,female,overall,overall,29.6
2022-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,male,overall,overall,29.9
2023-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,overall,overall,60.2
2023-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,citizen,overall,59.1
2023-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,noncitizen,overall,1.1
2023-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,female,overall,overall,29.9
2023-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,male,overall,overall,30.3
2024-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,overall,overall,60.6
2024-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,citizen,overall,59.5
2024-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,both,noncitizen,overall,1.1
2024-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,female,overall,overall,30.1
2024-01-01,Sarawak,P.196 Stampin,N.13 Batu Kitang,male,overall,overall,30.5
2020-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,overall,overall,86.8
2020-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,overall,citizen,85.9
2020-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,overall,noncitizen,0.9
2020-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,female,overall,overall,42.8
2020-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,male,overall,overall,44.0
2021-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,overall,overall,87.2
2021-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,citizen,overall,86.3
2021-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,noncitizen,overall,0.9
2021-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,female,overall,overall,43.0
2021-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,male,overall,overall,44.2
2022-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,overall,overall,87.5
2022-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,citizen,overall,86.6
2022-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,noncitizen,overall,0.8
2022-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,female,overall,overall,43.2
2022-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,male,overall,overall,44.2
2023-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,overall,overall,88.5
2023-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,citizen,overall,87.6
2023-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,noncitizen,overall,0.9
2023-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,female,overall,overall,43.7
2023-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,male,overall,overall,44.8
2024-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,overall,overall,89.0
2024-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,citizen,overall,87.9
2024-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,both,noncitizen,overall,1.1
2024-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,female,overall,overall,44.0
2024-01-01,Sarawak,P.196 Stampin,N.14 Batu Kawah,male,overall,overall,45.0
2020-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,overall,overall,20.0
2020-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,overall,citizen,19.8
2020-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,overall,noncitizen,0.2
2020-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,female,overall,overall,9.8
2020-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,male,overall,overall,10.2
2021-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,overall,overall,20.1
2021-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,citizen,overall,20.0
2021-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,noncitizen,overall,0.2
2021-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,female,overall,overall,9.8
2021-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,male,overall,overall,10.3
2022-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,overall,overall,20.2
2022-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,citizen,overall,20.0
2022-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,noncitizen,overall,0.2
2022-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,female,overall,overall,9.9
2022-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,male,overall,overall,10.3
2023-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,overall,overall,20.4
2023-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,citizen,overall,20.2
2023-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,noncitizen,overall,0.2
2023-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,female,overall,overall,10.0
2023-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,male,overall,overall,10.4
2024-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,overall,overall,20.5
2024-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,citizen,overall,20.4
2024-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,both,noncitizen,overall,0.2
2024-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,female,overall,overall,10.1
2024-01-01,Sarawak,P.197 Kota Samarahan,N.15 Asajaya,male,overall,overall,10.5
2020-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,overall,overall,65.0
2020-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,overall,citizen,64.4
2020-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,overall,noncitizen,0.7
2020-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,female,overall,overall,35.2
2020-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,male,overall,overall,29.9
2021-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,overall,overall,65.3
2021-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,citizen,overall,64.7
2021-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,noncitizen,overall,0.6
2021-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,female,overall,overall,35.4
2021-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,male,overall,overall,30.0
2022-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,overall,overall,65.6
2022-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,citizen,overall,64.9
2022-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,noncitizen,overall,0.6
2022-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,female,overall,overall,35.6
2022-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,male,overall,overall,30.0
2023-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,overall,overall,66.3
2023-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,citizen,overall,65.6
2023-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,noncitizen,overall,0.7
