date,state,parlimen,sex,age,ethnicity,population
2022-01-01,Sabah,P.179 Ranau,female,overall,overall,41.3
2022-01-01,Sabah,P.179 Ranau,male,overall,overall,44.6
2023-01-01,Sabah,P.179 Ranau,both,citizen,overall,83.4
2023-01-01,Sabah,P.179 Ranau,both,noncitizen,overall,7.2
2023-01-01,Sabah,P.179 Ranau,both,overall,overall,90.6
2023-01-01,Sabah,P.179 Ranau,female,overall,overall,43.5
2023-01-01,Sabah,P.179 Ranau,male,overall,overall,47.1
2024-01-01,Sabah,P.179 Ranau,both,citizen,overall,85.3
2024-01-01,Sabah,P.179 Ranau,both,noncitizen,overall,8.9
2024-01-01,Sabah,P.179 Ranau,both,overall,overall,94.2
2024-01-01,Sabah,P.179 Ranau,female,overall,overall,45.1
2024-01-01,Sabah,P.179 Ranau,male,overall,overall,49.1
2020-01-01,Sabah,P.180 Keningau,both,overall,overall,129.9
2020-01-01,Sabah,P.180 Keningau,both,overall,citizen,117.6
2020-01-01,Sabah,P.180 Keningau,both,overall,noncitizen,12.3
2020-01-01,Sabah,P.180 Keningau,female,overall,overall,63.5
2020-01-01,Sabah,P.180 Keningau,male,overall,overall,66.4
2021-01-01,Sabah,P.180 Keningau,both,citizen,overall,118.0
2021-01-01,Sabah,P.180 Keningau,both,noncitizen,overall,11.7
2021-01-01,Sabah,P.180 Keningau,both,overall,overall,129.6
2021-01-01,Sabah,P.180 Keningau,female,overall,overall,63.3
2021-01-01,Sabah,P.180 Keningau,male,overall,overall,66.4
2022-01-01,Sabah,P.180 Keningau,both,citizen,overall,118.5
2022-01-01,Sabah,P.180 Keningau,both,noncitizen,overall,11.3
2022-01-01,Sabah,P.180 Keningau,both,overall,overall,129.8
2022-01-01,Sabah,P.180 Keningau,female,overall,overall,63.4
2022-01-01,Sabah,P.180 Keningau,male,overall,overall,66.4
2023-01-01,Sabah,P.180 Keningau,both,citizen,overall,120.8
2023-01-01,Sabah,P.180 Keningau,both,noncitizen,overall,15.8
2023-01-01,Sabah,P.180 Keningau,both,overall,overall,136.7
2023-01-01,Sabah,P.180 Keningau,female,overall,overall,66.6
2023-01-01,Sabah,P.180 Keningau,male,overall,overall,70.1
2024-01-01,Sabah,P.180 Keningau,both,citizen,overall,125.3
2024-01-01,Sabah,P.180 Keningau,both,noncitizen,overall,16.9
2024-01-01,Sabah,P.180 Keningau,both,overall,overall,142.1
2024-01-01,Sabah,P.180 Keningau,female,overall,overall,69.3
2024-01-01,Sabah,P.180 Keningau,male,overall,overall,72.9
2020-01-01,Sabah,P.181 Tenom,both,overall,overall,50.2
2020-01-01,Sabah,P.181 Tenom,both,overall,citizen,48.0
2020-01-01,Sabah,P.181 Tenom,both,overall,noncitizen,2.2
2020-01-01,Sabah,P.181 Tenom,female,overall,overall,24.4
2020-01-01,Sabah,P.181 Tenom,male,overall,overall,25.8
2021-01-01,Sabah,P.181 Tenom,both,citizen,overall,48.1
2021-01-01,Sabah,P.181 Tenom,both,noncitizen,overall,2.0
2021-01-01,Sabah,P.181 Tenom,both,overall,overall,50.1
2021-01-01,Sabah,P.181 Tenom,female,overall,overall,24.3
2021-01-01,Sabah,P.181 Tenom,male,overall,overall,25.8
2022-01-01,Sabah,P.181 Tenom,both,citizen,overall,48.2
2022-01-01,Sabah,P.181 Tenom,both,noncitizen,overall,1.9
2022-01-01,Sabah,P.181 Tenom,both,overall,overall,50.2
2022-01-01,Sabah,P.181 Tenom,female,overall,overall,24.4
2022-01-01,Sabah,P.181 Tenom,male,overall,overall,25.8
2023-01-01,Sabah,P.181 Tenom,both,citizen,overall,49.3
2023-01-01,Sabah,P.181 Tenom,both,noncitizen,overall,3.5
2023-01-01,Sabah,P.181 Tenom,both,overall,overall,52.9
2023-01-01,Sabah,P.181 Tenom,female,overall,overall,25.6
2023-01-01,Sabah,P.181 Tenom,male,overall,overall,27.2
2024-01-01,Sabah,P.181 Tenom,both,citizen,overall,51.4
2024-01-01,Sabah,P.181 Tenom,both,noncitizen,overall,3.5
2024-01-01,Sabah,P.181 Tenom,both,overall,overall,55.0
2024-01-01,Sabah,P.181 Tenom,female,overall,overall,26.7
2024-01-01,Sabah,P.181 Tenom,male,overall,overall,28.4
2020-01-01,Sabah,P.182 Pensiangan,both,overall,overall,82.5
2020-01-01,Sabah,P.182 Pensiangan,both,overall,citizen,74.0
2020-01-01,Sabah,P.182 Pensiangan,both,overall,noncitizen,8.5
2020-01-01,Sabah,P.182 Pensiangan,female,overall,overall,39.0
2020-01-01,Sabah,P.182 Pensiangan,male,overall,overall,43.5
2021-01-01,Sabah,P.182 Pensiangan,both,citizen,overall,74.2
2021-01-01,Sabah,P.182 Pensiangan,both,noncitizen,overall,8.1
2021-01-01,Sabah,P.182 Pensiangan,both,overall,overall,82.4
2021-01-01,Sabah,P.182 Pensiangan,female,overall,overall,38.9
2021-01-01,Sabah,P.182 Pensiangan,male,overall,overall,43.4
2022-01-01,Sabah,P.182 Pensiangan,both,citizen,overall,74.6
2022-01-01,Sabah,P.182 Pensiangan,both,noncitizen,overall,7.8
2022-01-01,Sabah,P.182 Pensiangan,both,overall,overall,82.4
2022-01-01,Sabah,P.182 Pensiangan,female,overall,overall,38.9
2022-01-01,Sabah,P.182 Pensiangan,male,overall,overall,43.4
2023-01-01,Sabah,P.182 Pensiangan,both,citizen,overall,76.2
2023-01-01,Sabah,P.182 Pensiangan,both,noncitizen,overall,10.7
2023-01-01,Sabah,P.182 Pensiangan,both,overall,overall,86.8
2023-01-01,Sabah,P.182 Pensiangan,female,overall,overall,40.9
2023-01-01,Sabah,P.182 Pensiangan,male,overall,overall,45.8
2024-01-01,Sabah,P.182 Pensiangan,both,citizen,overall,79.2
2024-01-01,Sabah,P.182 Pensiangan,both,noncitizen,overall,11.1
2024-01-01,Sabah,P.182 Pensiangan,both,overall,overall,90.3
2024-01-01,Sabah,P.182 Pensiangan,female,overall,overall,42.6
2024-01-01,Sabah,P.182 Pensiangan,male,overall,overall,47.8
2020-01-01,Sabah,P.183 Beluran,both,overall,overall,101.1
2020-01-01,Sabah,P.183 Beluran,both,overall,citizen,59.0
2020-01-01,Sabah,P.183 Beluran,both,overall,noncitizen,42.0
2020-01-01,Sabah,P.183 Beluran,female,overall,overall,46.4
2020-01-01,Sabah,P.183 Beluran,male,overall,overall,54.7
2021-01-01,Sabah,P.183 Beluran,both,citizen,overall,60.3
2021-01-01,Sabah,P.183 Beluran,both,noncitizen,overall,40.6
2021-01-01,Sabah,P.183 Beluran,both,overall,overall,100.9
2021-01-01,Sabah,P.183 Beluran,female,overall,overall,46.2
2021-01-01,Sabah,P.183 Beluran,male,overall,overall,54.6
2022-01-01,Sabah,P.183 Beluran,both,citizen,overall,60.7
2022-01-01,Sabah,P.183 Beluran,both,noncitizen,overall,40.3
2022-01-01,Sabah,P.183 Beluran,both,overall,overall,100.9
2022-01-01,Sabah,P.183 Beluran,female,overall,overall,46.3
2022-01-01,Sabah,P.183 Beluran,male,overall,overall,54.6
2023-01-01,Sabah,P.183 Beluran,both,citizen,overall,59.5
2023-01-01,Sabah,P.183 Beluran,both,noncitizen,overall,46.8
2023-01-01,Sabah,P.183 Beluran,both,overall,overall,106.3
2023-01-01,Sabah,P.183 Beluran,female,overall,overall,48.6
2023-01-01,Sabah,P.183 Beluran,male,overall,overall,57.6
2024-01-01,Sabah,P.183 Beluran,both,citizen,overall,58.4
2024-01-01,Sabah,P.183 Beluran,both,noncitizen,overall,52.1
2024-01-01,Sabah,P.183 Beluran,both,overall,overall,110.6
2024-01-01,Sabah,P.183 Beluran,female,overall,overall,50.6
2024-01-01,Sabah,P.183 Beluran,male,overall,overall,60.2
2020-01-01,Sabah,P.184 Libaran,both,overall,overall,171.5
2020-01-01,Sabah,P.184 Libaran,both,overall,citizen,122.8
2020-01-01,Sabah,P.184 Libaran,both,overall,noncitizen,48.6
2020-01-01,Sabah,P.184 Libaran,female,overall,overall,84.2
2020-01-01,Sabah,P.184 Libaran,male,overall,overall,87.2
2021-01-01,Sabah,P.184 Libaran,both,citizen,overall,124.5
2021-01-01,Sabah,P.184 Libaran,both,noncitizen,overall,46.7
2021-01-01,Sabah,P.184 Libaran,both,overall,overall,171.2
2021-01-01,Sabah,P.184 Libaran,female,overall,overall,84.0
2021-01-01,Sabah,P.184 Libaran,male,overall,overall,87.1
2022-01-01,Sabah,P.184 Libaran,both,citizen,overall,125.1
2022-01-01,Sabah,P.184 Libaran,both,noncitizen,overall,46.1
2022-01-01,Sabah,P.184 Libaran,both,overall,overall,171.3
2022-01-01,Sabah,P.184 Libaran,female,overall,overall,84.1
2022-01-01,Sabah,P.184 Libaran,male,overall,overall,87.1
2023-01-01,Sabah,P.184 Libaran,both,citizen,overall,125.4
2023-01-01,Sabah,P.184 Libaran,both,noncitizen,overall,55.1
2023-01-01,Sabah,P.184 Libaran,both,overall,overall,180.4
2023-01-01,Sabah,P.184 Libaran,female,overall,overall,88.5
2023-01-01,Sabah,P.184 Libaran,male,overall,overall,92.0
2024-01-01,Sabah,P.184 Libaran,both,citizen,overall,124.9
2024-01-01,Sabah,P.184 Libaran,both,noncitizen,overall,62.7
2024-01-01,Sabah,P.184 Libaran,both,overall,overall,187.7
2024-01-01,Sabah,P.184 Libaran,female,overall,overall,91.8
2024-01-01,Sabah,P.184 Libaran,male,overall,overall,95.8
2020-01-01,Sabah,P.185 Batu Sapi,both,overall,overall,119.7
2020-01-01,Sabah,P.185 Batu Sapi,both,overall,citizen,85.1
2020-01-01,Sabah,P.185 Batu Sapi,both,overall,noncitizen,34.6
2020-01-01,Sabah,P.185 Batu Sapi,female,overall,overall,57.2
2020-01-01,Sabah,P.185 Batu Sapi,male,overall,overall,62.5
2021-01-01,Sabah,P.185 Batu Sapi,both,citizen,overall,86.3
2021-01-01,Sabah,P.185 Batu Sapi,both,noncitizen,overall,33.2
2021-01-01,Sabah,P.185 Batu Sapi,both,overall,overall,119.5
2021-01-01,Sabah,P.185 Batu Sapi,female,overall,overall,57.0
2021-01-01,Sabah,P.185 Batu Sapi,male,overall,overall,62.5
2022-01-01,Sabah,P.185 Batu Sapi,both,citizen,overall,86.9
2022-01-01,Sabah,P.185 Batu Sapi,both,noncitizen,overall,32.6
2022-01-01,Sabah,P.185 Batu Sapi,both,overall,overall,119.5
2022-01-01,Sabah,P.185 Batu Sapi,female,overall,overall,57.0
2022-01-01,Sabah,P.185 Batu Sapi,male,overall,overall,62.5
2023-01-01,Sabah,P.185 Batu Sapi,both,citizen,overall,86.6
2023-01-01,Sabah,P.185 Batu Sapi,both,noncitizen,overall,39.3
2023-01-01,Sabah,P.185 Batu Sapi,both,overall,overall,126.0
2023-01-01,Sabah,P.185 Batu Sapi,female,overall,overall,60.0
2023-01-01,Sabah,P.185 Batu Sapi,male,overall,overall,65.9
2024-01-01,Sabah,P.185 Batu Sapi,both,citizen,overall,86.5
2024-01-01,Sabah,P.185 Batu Sapi,both,noncitizen,overall,44.5
2024-01-01,Sabah,P.185 Batu Sapi,both,overall,overall,131.0
2024-01-01,Sabah,P.185 Batu Sapi,female,overall,overall,62.4
2024-01-01,Sabah,P.185 Batu Sapi,male,overall,overall,68.6
2020-01-01,Sabah,P.186 Sandakan,both,overall,overall,121.7
2020-01-01,Sabah,P.186 Sandakan,both,overall,citizen,82.1
2020-01-01,Sabah,P.186 Sandakan,both,overall,noncitizen,39.6
2020-01-01,Sabah,P.186 Sandakan,female,overall,overall,59.3
2020-01-01,Sabah,P.186 Sandakan,male,overall,overall,62.3
2021-01-01,Sabah,P.186 Sandakan,both,citizen,overall,83.4
2021-01-01,Sabah,P.186 Sandakan,both,noncitizen,overall,38.1
2021-01-01,Sabah,P.186 Sandakan,both,overall,overall,121.5
2021-01-01,Sabah,P.186 Sandakan,female,overall,overall,59.1
2021-01-01,Sabah,P.186 Sandakan,male,overall,overall,62.3
2022-01-01,Sabah,P.186 Sandakan,both,citizen,overall,84.2
2022-01-01,Sabah,P.186 Sandakan,both,noncitizen,overall,37.4
2022-01-01,Sabah,P.186 Sandakan,both,overall,overall,121.5
2022-01-01,Sabah,P.186 Sandakan,female,overall,overall,59.2
2022-01-01,Sabah,P.186 Sandakan,male,overall,overall,62.3
2023-01-01,Sabah,P.186 Sandakan,both,citizen,overall,83.1
2023-01-01,Sabah,P.186 Sandakan,both,noncitizen,overall,45.0
2023-01-01,Sabah,P.186 Sandakan,both,overall,overall,128.0
2023-01-01,Sabah,P.186 Sandakan,female,overall,overall,62.2
2023-01-01,Sabah,P.186 Sandakan,male,overall,overall,65.8
2024-01-01,Sabah,P.186 Sandakan,both,citizen,overall,82.3
2024-01-01,Sabah,P.186 Sandakan,both,noncitizen,overall,51.0
2024-01-01,Sabah,P.186 Sandakan,both,overall,overall,133.1
2024-01-01,Sabah,P.186 Sandakan,female,overall,overall,64.7
2024-01-01,Sabah,P.186 Sandakan,male,overall,overall,68.5
2020-01-01,Sabah,P.187 Kinabatangan,both,overall,overall,216.1
2020-01-01,Sabah,P.187 Kinabatangan,both,overall,citizen,79.6
2020-01-01,Sabah,P.187 Kinabatangan,both,overall,noncitizen,136.5
2020-01-01,Sabah,P.187 Kinabatangan,female,overall,overall,97.2
2020-01-01,Sabah,P.187 Kinabatangan,male,overall,overall,118.9
2021-01-01,Sabah,P.187 Kinabatangan,both,citizen,overall,82.3
2021-01-01,Sabah,P.187 Kinabatangan,both,noncitizen,overall,133.4
2021-01-01,Sabah,P.187 Kinabatangan,both,overall,overall,215.7
2021-01-01,Sabah,P.187 Kinabatangan,female,overall,overall,96.8
2021-01-01,Sabah,P.187 Kinabatangan,male,overall,overall,118.9
2022-01-01,Sabah,P.187 Kinabatangan,both,citizen,overall,84.1
2022-01-01,Sabah,P.187 Kinabatangan,both,noncitizen,overall,131.7
2022-01-01,Sabah,P.187 Kinabatangan,both,overall,overall,215.8
2022-01-01,Sabah,P.187 Kinabatangan,female,overall,overall,97.0
2022-01-01,Sabah,P.187 Kinabatangan,male,overall,overall,118.8
2023-01-01,Sabah,P.187 Kinabatangan,both,citizen,overall,77.5
2023-01-01,Sabah,P.187 Kinabatangan,both,noncitizen,overall,149.9
2023-01-01,Sabah,P.187 Kinabatangan,both,overall,overall,227.3
2023-01-01,Sabah,P.187 Kinabatangan,female,overall,overall,102.0
2023-01-01,Sabah,P.187 Kinabatangan,male,overall,overall,125.3
2024-01-01,Sabah,P.187 Kinabatangan,both,citizen,overall,75.1
2024-01-01,Sabah,P.187 Kinabatangan,both,noncitizen,overall,161.5
2024-01-01,Sabah,P.187 Kinabatangan,both,overall,overall,236.5
2024-01-01,Sabah,P.187 Kinabatangan,female,overall,overall,106.0
2024-01-01,Sabah,P.187 Kinabatangan,male,overall,overall,130.5
2020-01-01,Sabah,P.188 Lahad Datu,both,overall,overall,299.6
2020-01-01,Sabah,P.188 Lahad Datu,both,overall,citizen,180.5
2020-01-01,Sabah,P.188 Lahad Datu,both,overall,noncitizen,119.0
2020-01-01,Sabah,P.188 Lahad Datu,female,overall,overall,139.7
2020-01-01,Sabah,P.188 Lahad Datu,male,overall,overall,159.8
2021-01-01,Sabah,P.188 Lahad Datu,both,citizen,overall,184.4
2021-01-01,Sabah,P.188 Lahad Datu,both,noncitizen,overall,114.7
2021-01-01,Sabah,P.188 Lahad Datu,both,overall,overall,299.1
2021-01-01,Sabah,P.188 Lahad Datu,female,overall,overall,139.2
2021-01-01,Sabah,P.188 Lahad Datu,male,overall,overall,159.9
2022-01-01,Sabah,P.188 Lahad Datu,both,citizen,overall,186.5
2022-01-01,Sabah,P.188 Lahad Datu,both,noncitizen,overall,112.7
2022-01-01,Sabah,P.188 Lahad Datu,both,overall,overall,299.2
2022-01-01,Sabah,P.188 Lahad Datu,female,overall,overall,139.4
2022-01-01,Sabah,P.188 Lahad Datu,male,overall,overall,159.8
2023-01-01,Sabah,P.188 Lahad Datu,both,citizen,overall,181.7
2023-01-01,Sabah,P.188 Lahad Datu,both,noncitizen,overall,133.5
2023-01-01,Sabah,P.188 Lahad Datu,both,overall,overall,315.1
2023-01-01,Sabah,P.188 Lahad Datu,female,overall,overall,146.6
2023-01-01,Sabah,P.188 Lahad Datu,male,overall,overall,168.6
2024-01-01,Sabah,P.188 Lahad Datu,both,citizen,overall,178.3
2024-01-01,Sabah,P.188 Lahad Datu,both,noncitizen,overall,149.6
2024-01-01,Sabah,P.188 Lahad Datu,both,overall,overall,327.9
2024-01-01,Sabah,P.188 Lahad Datu,female,overall,overall,152.3
2024-01-01,Sabah,P.188 Lahad Datu,male,overall,overall,175.6
2020-01-01,Sabah,P.189 Semporna,both,overall,overall,166.6
2020-01-01,Sabah,P.189 Semporna,both,overall,citizen,102.7
2020-01-01,Sabah,P.189 Semporna,both,overall,noncitizen,63.8
2020-01-01,Sabah,P.189 Semporna,female,overall,overall,81.2
2020-01-01,Sabah,P.189 Semporna,male,overall,overall,85.4
2021-01-01,Sabah,P.189 Semporna,both,citizen,overall,104.9
2021-01-01,Sabah,P.189 Semporna,both,noncitizen,overall,61.4
2021-01-01,Sabah,P.189 Semporna,both,overall,overall,166.2
2021-01-01,Sabah,P.189 Semporna,female,overall,overall,80.9
2021-01-01,Sabah,P.189 Semporna,male,overall,overall,85.4
2022-01-01,Sabah,P.189 Semporna,both,citizen,overall,105.2
2022-01-01,Sabah,P.189 Semporna,both,noncitizen,overall,61.2
2022-01-01,Sabah,P.189 Semporna,both,overall,overall,166.4
2022-01-01,Sabah,P.189 Semporna,female,overall,overall,81.1
2022-01-01,Sabah,P.189 Semporna,male,overall,overall,85.4
2023-01-01,Sabah,P.189 Semporna,both,citizen,overall,104.1
2023-01-01,Sabah,P.189 Semporna,both,noncitizen,overall,71.1
2023-01-01,Sabah,P.189 Semporna,both,overall,overall,175.2
2023-01-01,Sabah,P.189 Semporna,female,overall,overall,85.1
2023-01-01,Sabah,P.189 Semporna,male,overall,overall,90.1
2024-01-01,Sabah,P.189 Semporna,both,citizen,overall,100.1
2024-01-01,Sabah,P.189 Semporna,both,noncitizen,overall,82.3
2024-01-01,Sabah,P.189 Semporna,both,overall,overall,182.3
2024-01-01,Sabah,P.189 Semporna,female,overall,overall,88.5
2024-01-01,Sabah,P.189 Semporna,male,overall,overall,93.8
2020-01-01,Sabah,P.190 Tawau,both,overall,overall,230.5
2020-01-01,Sabah,P.190 Tawau,both,overall,citizen,155.4
2020-01-01,Sabah,P.190 Tawau,both,overall,noncitizen,75.1
2020-01-01,Sabah,P.190 Tawau,female,overall,overall,109.9
2020-01-01,Sabah,P.190 Tawau,male,overall,overall,120.7
2021-01-01,Sabah,P.190 Tawau,both,citizen,overall,158.0
2021-01-01,Sabah,P.190 Tawau,both,noncitizen,overall,72.0
2021-01-01,Sabah,P.190 Tawau,both,overall,overall,230.1
2021-01-01,Sabah,P.190 Tawau,female,overall,overall,109.4
2021-01-01,Sabah,P.190 Tawau,male,overall,overall,120.6
2022-01-01,Sabah,P.190 Tawau,both,citizen,overall,159.7
2022-01-01,Sabah,P.190 Tawau,both,noncitizen,overall,70.6
2022-01-01,Sabah,P.190 Tawau,both,overall,overall,230.3
2022-01-01,Sabah,P.190 Tawau,female,overall,overall,109.7
2022-01-01,Sabah,P.190 Tawau,male,overall,overall,120.6
2023-01-01,Sabah,P.190 Tawau,both,citizen,overall,157.5
2023-01-01,Sabah,P.190 Tawau,both,noncitizen,overall,85.0
2023-01-01,Sabah,P.190 Tawau,both,overall,overall,242.5
2023-01-01,Sabah,P.190 Tawau,female,overall,overall,115.3
2023-01-01,Sabah,P.190 Tawau,male,overall,overall,127.2
2024-01-01,Sabah,P.190 Tawau,both,citizen,overall,155.1
2024-01-01,Sabah,P.190 Tawau,both,noncitizen,overall,97.3
2024-01-01,Sabah,P.190 Tawau,both,overall,overall,252.3
2024-01-01,Sabah,P.190 Tawau,female,overall,overall,119.7
2024-01-01,Sabah,P.190 Tawau,male,overall,overall,132.5
2020-01-01,Sabah,P.191 Kalabakan,both,overall,overall,188.7
2020-01-01,Sabah,P.191 Kalabakan,both,overall,citizen,125.0
2020-01-01,Sabah,P.191 Kalabakan,both,overall,noncitizen,63.6
2020-01-01,Sabah,P.191 Kalabakan,female,overall,overall,89.4
2020-01-01,Sabah,P.191 Kalabakan,male,overall,overall,99.3
2021-01-01,Sabah,P.191 Kalabakan,both,citizen,overall,127.0
2021-01-01,Sabah,P.191 Kalabakan,both,noncitizen,overall,61.4
2021-01-01,Sabah,P.191 Kalabakan,both,overall,overall,188.3
2021-01-01,Sabah,P.191 Kalabakan,female,overall,overall,89.1
2021-01-01,Sabah,P.191 Kalabakan,male,overall,overall,99.3
2022-01-01,Sabah,P.191 Kalabakan,both,citizen,overall,128.2
2022-01-01,Sabah,P.191 Kalabakan,both,noncitizen,overall,60.3
2022-01-01,Sabah,P.191 Kalabakan,both,overall,overall,188.5
2022-01-01,Sabah,P.191 Kalabakan,female,overall,overall,89.2
2022-01-01,Sabah,P.191 Kalabakan,male,overall,overall,99.2
2023-01-01,Sabah,P.191 Kalabakan,both,citizen,overall,126.6
2023-01-01,Sabah,P.191 Kalabakan,both,noncitizen,overall,71.8
2023-01-01,Sabah,P.191 Kalabakan,both,overall,overall,198.4
2023-01-01,Sabah,P.191 Kalabakan,female,overall,overall,93.8
2023-01-01,Sabah,P.191 Kalabakan,male,overall,overall,104.6
2024-01-01,Sabah,P.191 Kalabakan,both,citizen,overall,126.6
2024-01-01,Sabah,P.191 Kalabakan,both,noncitizen,overall,79.9
2024-01-01,Sabah,P.191 Kalabakan,both,overall,overall,206.5
2024-01-01,Sabah,P.191 Kalabakan,female,overall,overall,97.4
2024-01-01,Sabah,P.191 Kalabakan,male,overall,overall,109.1
2020-01-01,Sarawak,P.192 Mas Gading,both,overall,overall,51.4
2020-01-01,Sarawak,P.192 Mas Gading,both,overall,citizen,48.8
2020-01-01,Sarawak,P.192 Mas Gading,both,overall,noncitizen,2.6
2020-01-01,Sarawak,P.192 Mas Gading,female,overall,overall,24.2
2020-01-01,Sarawak,P.192 Mas Gading,male,overall,overall,27.2
2021-01-01,Sarawak,P.192 Mas Gading,both,citizen,overall,49.2
2021-01-01,Sarawak,P.192 Mas Gading,both,noncitizen,overall,2.5
2021-01-01,Sarawak,P.192 Mas Gading,both,overall,overall,51.7
2021-01-01,Sarawak,P.192 Mas Gading,female,overall,overall,24.4
2021-01-01,Sarawak,P.192 Mas Gading,male,overall,overall,27.2
2022-01-01,Sarawak,P.192 Mas Gading,both,citizen,overall,49.4
2022-01-01,Sarawak,P.192 Mas Gading,both,noncitizen,overall,2.4
2022-01-01,Sarawak,P.192 Mas Gading,both,overall,overall,51.8
2022-01-01,Sarawak,P.192 Mas Gading,female,overall,overall,24.5
2022-01-01,Sarawak,P.192 Mas Gading,male,overall,overall,27.4
2023-01-01,Sarawak,P.192 Mas Gading,both,citizen,overall,49.8
2023-01-01,Sarawak,P.192 Mas Gading,both,noncitizen,overall,2.6
2023-01-01,Sarawak,P.192 Mas Gading,both,overall,overall,52.5
2023-01-01,Sarawak,P.192 Mas Gading,female,overall,overall,24.8
2023-01-01,Sarawak,P.192 Mas Gading,male,overall,overall,27.7
2024-01-01,Sarawak,P.192 Mas Gading,both,citizen,overall,50.2
2024-01-01,Sarawak,P.192 Mas Gading,both,noncitizen,overall,2.5
2024-01-01,Sarawak,P.192 Mas Gading,both,overall,overall,52.7
2024-01-01,Sarawak,P.192 Mas Gading,female,overall,overall,25.0
2024-01-01,Sarawak,P.192 Mas Gading,male,overall,overall,27.9
2020-01-01,Sarawak,P.193 Santubong,both,overall,overall,117.8
2020-01-01,Sarawak,P.193 Santubong,both,overall,citizen,115.1
2020-01-01,Sarawak,P.193 Santubong,both,overall,noncitizen,2.6
2020-01-01,Sarawak,P.193 Santubong,female,overall,overall,58.1
2020-01-01,Sarawak,P.193 Santubong,male,overall,overall,59.7
2021-01-01,Sarawak,P.193 Santubong,both,citizen,overall,115.8
2021-01-01,Sarawak,P.193 Santubong,both,noncitizen,overall,2.5
2021-01-01,Sarawak,P.193 Santubong,both,overall,overall,118.3
2021-01-01,Sarawak,P.193 Santubong,female,overall,overall,58.4
2021-01-01,Sarawak,P.193 Santubong,male,overall,overall,59.9
2022-01-01,Sarawak,P.193 Santubong,both,citizen,overall,116.3
2022-01-01,Sarawak,P.193 Santubong,both,noncitizen,overall,2.4
2022-01-01,Sarawak,P.193 Santubong,both,overall,overall,118.7
2022-01-01,Sarawak,P.193 Santubong,female,overall,overall,58.7
2022-01-01,Sarawak,P.193 Santubong,male,overall,overall,60.0
2023-01-01,Sarawak,P.193 Santubong,both,citizen,overall,117.5
2023-01-01,Sarawak,P.193 Santubong,both,noncitizen,overall,2.6
2023-01-01,Sarawak,P.193 Santubong,both,overall,overall,120.1
2023-01-01,Sarawak,P.193 Santubong,female,overall,overall,59.4
2023-01-01,Sarawak,P.193 Santubong,male,overall,overall,60.7
2024-01-01,Sarawak,P.193 Santubong,both,citizen,overall,118.3
2024-01-01,Sarawak,P.193 Santubong,both,noncitizen,overall,2.6
2024-01-01,Sarawak,P.193 Santubong,both,overall,overall,120.8
2024-01-01,Sarawak,P.193 Santubong,female,overall,overall,59.7
2024-01-01,Sarawak,P.193 Santubong,male,overall,overall,61.2
2020-01-01,Sarawak,P.194 Petra Jaya,both,overall,overall,150.8
2020-01-01,Sarawak,P.194 Petra Jaya,both,overall,citizen,149.6
2020-01-01,Sarawak,P.194 Petra Jaya,both,overall,noncitizen,1.2
2020-01-01,Sarawak,P.194 Petra Jaya,female,overall,overall,75.6
2020-01-01,Sarawak,P.194 Petra Jaya,male,overall,overall,75.2
2021-01-01,Sarawak,P.194 Petra Jaya,both,citizen,overall,150.4
2021-01-01,Sarawak,P.194 Petra Jaya,both,noncitizen,overall,1.1
2021-01-01,Sarawak,P.194 Petra Jaya,both,overall,overall,151.5
2021-01-01,Sarawak,P.194 Petra Jaya,female,overall,overall,76.1
2021-01-01,Sarawak,P.194 Petra Jaya,male,overall,overall,75.4
2022-01-01,Sarawak,P.194 Petra Jaya,both,citizen,overall,150.9
2022-01-01,Sarawak,P.194 Petra Jaya,both,noncitizen,overall,1.1
2022-01-01,Sarawak,P.194 Petra Jaya,both,overall,overall,152.0
2022-01-01,Sarawak,P.194 Petra Jaya,female,overall,overall,76.5
2022-01-01,Sarawak,P.194 Petra Jaya,male,overall,overall,75.6
2023-01-01,Sarawak,P.194 Petra Jaya,both,citizen,overall,152.5
2023-01-01,Sarawak,P.194 Petra Jaya,both,noncitizen,overall,1.2
2023-01-01,Sarawak,P.194 Petra Jaya,both,overall,overall,153.8
2023-01-01,Sarawak,P.194 Petra Jaya,female,overall,overall,77.3
2023-01-01,Sarawak,P.194 Petra Jaya,male,overall,overall,76.6
2024-01-01,Sarawak,P.194 Petra Jaya,both,citizen,overall,153.5
2024-01-01,Sarawak,P.194 Petra Jaya,both,noncitizen,overall,1.2
2024-01-01,Sarawak,P.194 Petra Jaya,both,overall,overall,154.7
2024-01-01,Sarawak,P.194 Petra Jaya,female,overall,overall,77.8
2024-01-01,Sarawak,P.194 Petra Jaya,male,overall,overall,76.9
2020-01-01,Sarawak,P.195 Bandar Kuching,both,overall,overall,116.3
2020-01-01,Sarawak,P.195 Bandar Kuching,both,overall,citizen,113.0
2020-01-01,Sarawak,P.195 Bandar Kuching,both,overall,noncitizen,3.3
2020-01-01,Sarawak,P.195 Bandar Kuching,female,overall,overall,57.8
2020-01-01,Sarawak,P.195 Bandar Kuching,male,overall,overall,58.5
2021-01-01,Sarawak,P.195 Bandar Kuching,both,citizen,overall,113.8
2021-01-01,Sarawak,P.195 Bandar Kuching,both,noncitizen,overall,3.1
2021-01-01,Sarawak,P.195 Bandar Kuching,both,overall,overall,116.8
