date,state,district,sex,abs,rate
2022-01-01,Perak,Kinta,both,8670,9.678499665103818
2022-01-01,Perak,Kinta,female,4227,9.757617728531857
2022-01-01,Perak,Kinta,male,4443,9.604409857328143
2022-01-01,Perak,Kuala Kangsar,both,2148,12.156196943972835
2022-01-01,Perak,Kuala Kangsar,female,1054,12.087155963302752
2022-01-01,Perak,Kuala Kangsar,male,1094,12.237136465324385
2022-01-01,Perak,Larut Dan Matang,both,3662,13.433602347762289
2022-01-01,Perak,Larut Dan Matang,female,1730,13.125948406676782
2022-01-01,Perak,Larut Dan Matang,male,1932,13.721590909090908
2022-01-01,Perak,Manjung,both,3266,13.084935897435898
2022-01-01,Perak,Manjung,female,1608,13.8860103626943
2022-01-01,Perak,Manjung,male,1658,12.400897531787583
2022-01-01,Perak,Muallim,both,885,11.346153846153848
2022-01-01,Perak,Muallim,female,428,10.515970515970515
2022-01-01,Perak,Muallim,male,457,12.252010723860591
2022-01-01,Perak,Perak Tengah,both,1582,16.548117154811717
2022-01-01,Perak,Perak Tengah,female,780,16.810344827586206
2022-01-01,Perak,Perak Tengah,male,802,16.30081300813008
2022-01-01,Perak,Selama,both,603,17.47826086956522
2022-01-01,Perak,Selama,female,286,16.72514619883041
2022-01-01,Perak,Selama,male,317,18.218390804597703
2023-01-01,Perak,Bagan Datuk,both,784,9.468599033816426
2023-01-01,Perak,Bagan Datuk,female,389,10.485175202156334
2023-01-01,Perak,Bagan Datuk,male,395,8.643326039387308
2023-01-01,Perak,Batang Padang,both,1545,12.242472266244055
2023-01-01,Perak,Batang Padang,female,749,12.825342465753424
2023-01-01,Perak,Batang Padang,male,796,11.740412979351031
2023-01-01,Perak,Hilir Perak,both,1939,13.645320197044336
2023-01-01,Perak,Hilir Perak,female,948,14.149253731343284
2023-01-01,Perak,Hilir Perak,male,991,13.195739014647138
2023-01-01,Perak,Hulu Perak,both,1505,15.4994850669413
2023-01-01,Perak,Hulu Perak,female,711,15.224839400428264
2023-01-01,Perak,Hulu Perak,male,794,15.753968253968257
2023-01-01,Perak,Kampar,both,972,9.828109201213346
2023-01-01,Perak,Kampar,female,466,9.62809917355372
2023-01-01,Perak,Kampar,male,506,10.0
2023-01-01,Perak,Kerian,both,2535,15.044510385756675
2023-01-01,Perak,Kerian,female,1205,14.695121951219512
2023-01-01,Perak,Kerian,male,1330,15.35796766743649
2023-01-01,Perak,Kinta,both,9113,10.02419975800242
2023-01-01,Perak,Kinta,female,4414,10.11689204675682
2023-01-01,Perak,Kinta,male,4699,9.938663282571913
2023-01-01,Perak,Kuala Kangsar,both,2254,12.641615255187885
2023-01-01,Perak,Kuala Kangsar,female,1130,12.870159453302962
2023-01-01,Perak,Kuala Kangsar,male,1124,12.41988950276243
2023-01-01,Perak,Larut Dan Matang,both,3740,13.580246913580249
2023-01-01,Perak,Larut Dan Matang,female,1788,13.484162895927602
2023-01-01,Perak,Larut Dan Matang,male,1952,13.669467787114844
2023-01-01,Perak,Manjung,both,3218,12.75465715418153
2023-01-01,Perak,Manjung,female,1605,13.753213367609254
2023-01-01,Perak,Manjung,male,1613,11.904059040590406
2023-01-01,Perak,Muallim,both,960,12.213740458015268
2023-01-01,Perak,Muallim,female,471,11.48780487804878
2023-01-01,Perak,Muallim,male,489,13.00531914893617
2023-01-01,Perak,Perak Tengah,both,1591,16.368312757201647
2023-01-01,Perak,Perak Tengah,female,760,16.204690831556505
2023-01-01,Perak,Perak Tengah,male,831,16.520874751491053
2023-01-01,Perak,Selama,both,603,17.32758620689655
2023-01-01,Perak,Selama,female,272,15.90643274853801
2023-01-01,Perak,Selama,male,331,18.70056497175141
2024-01-01,Perak,Bagan Datuk,both,658,7.9
2024-01-01,Perak,Bagan Datuk,female,320,8.6
2024-01-01,Perak,Bagan Datuk,male,338,7.3
2024-01-01,Perak,Batang Padang,both,1462,11.5
2024-01-01,Perak,Batang Padang,female,699,11.9
2024-01-01,Perak,Batang Padang,male,763,11.2
2024-01-01,Perak,Hilir Perak,both,1569,11.1
2024-01-01,Perak,Hilir Perak,female,766,11.4
2024-01-01,Perak,Hilir Perak,male,803,10.8
2024-01-01,Perak,Hulu Perak,both,1442,14.6
2024-01-01,Perak,Hulu Perak,female,699,14.8
2024-01-01,Perak,Hulu Perak,male,743,14.5
2024-01-01,Perak,Kampar,both,855,8.6
2024-01-01,Perak,Kampar,female,414,8.5
2024-01-01,Perak,Kampar,male,441,8.6
2024-01-01,Perak,Kerian,both,2291,13.5
2024-01-01,Perak,Kerian,female,1138,13.8
2024-01-01,Perak,Kerian,male,1153,13.2
2024-01-01,Perak,Kinta,both,8181,8.9
2024-01-01,Perak,Kinta,female,4014,9.1
2024-01-01,Perak,Kinta,male,4167,8.6
2024-01-01,Perak,Kuala Kangsar,both,1944,10.8
2024-01-01,Perak,Kuala Kangsar,female,949,10.8
2024-01-01,Perak,Kuala Kangsar,male,995,10.9
2024-01-01,Perak,Larut Dan Matang,both,3373,12.1
2024-01-01,Perak,Larut Dan Matang,female,1687,12.6
2024-01-01,Perak,Larut Dan Matang,male,1686,11.6
2024-01-01,Perak,Manjung,both,3065,12.0
2024-01-01,Perak,Manjung,female,1472,12.5
2024-01-01,Perak,Manjung,male,1593,11.6
2024-01-01,Perak,Muallim,both,785,9.9
2024-01-01,Perak,Muallim,female,376,9.1
2024-01-01,Perak,Muallim,male,409,10.8
2024-01-01,Perak,Perak Tengah,both,1460,14.8
2024-01-01,Perak,Perak Tengah,female,682,14.4
2024-01-01,Perak,Perak Tengah,male,778,15.1
2024-01-01,Perak,Selama,both,531,15.1
2024-01-01,Perak,Selama,female,253,14.7
2024-01-01,Perak,Selama,male,278,15.5
2020-01-01,Perlis,Perlis,both,4098,14.383994383994386
2020-01-01,Perlis,Perlis,female,1994,13.992982456140352
2020-01-01,Perlis,Perlis,male,2104,14.785664089950806
2021-01-01,Perlis,Perlis,both,4076,14.172461752433934
2021-01-01,Perlis,Perlis,female,1928,13.38888888888889
2021-01-01,Perlis,Perlis,male,2148,14.958217270194986
2022-01-01,Perlis,Perlis,both,3746,12.92615596963423
2022-01-01,Perlis,Perlis,female,1779,12.25206611570248
2022-01-01,Perlis,Perlis,male,1967,13.6030428769018
2023-01-01,Perlis,Perlis,both,3878,13.230979187990446
2023-01-01,Perlis,Perlis,female,1846,12.566371681415928
2023-01-01,Perlis,Perlis,male,2032,13.898768809849525
2024-01-01,Perlis,Perlis,both,3569,12.0
2024-01-01,Perlis,Perlis,female,1747,11.7
2024-01-01,Perlis,Perlis,male,1822,12.3
2020-01-01,Pulau Pinang,Barat Daya,both,3373,14.190155658392934
2020-01-01,Pulau Pinang,Barat Daya,female,1621,13.795744680851064
2020-01-01,Pulau Pinang,Barat Daya,male,1752,14.575707154742096
2020-01-01,Pulau Pinang,Seberang Perai Selatan,both,2719,14.777173913043478
2020-01-01,Pulau Pinang,Seberang Perai Selatan,female,1288,14.12280701754386
2020-01-01,Pulau Pinang,Seberang Perai Selatan,male,1431,15.420258620689657
2020-01-01,Pulau Pinang,Seberang Perai Tengah,both,4849,11.463356973995271
2020-01-01,Pulau Pinang,Seberang Perai Tengah,female,2361,11.906202723146746
2020-01-01,Pulau Pinang,Seberang Perai Tengah,male,2488,11.07254116599911
2020-01-01,Pulau Pinang,Seberang Perai Utara,both,4733,13.95753465054556
2020-01-01,Pulau Pinang,Seberang Perai Utara,female,2303,13.823529411764708
2020-01-01,Pulau Pinang,Seberang Perai Utara,male,2430,14.095127610208817
2020-01-01,Pulau Pinang,Timur Laut,both,3936,7.071505569529284
2020-01-01,Pulau Pinang,Timur Laut,female,1864,6.800437796424662
2020-01-01,Pulau Pinang,Timur Laut,male,2072,7.337110481586403
2021-01-01,Pulau Pinang,Barat Daya,both,2966,12.436058700209644
2021-01-01,Pulau Pinang,Barat Daya,female,1436,12.190152801358234
2021-01-01,Pulau Pinang,Barat Daya,male,1530,12.665562913907284
2021-01-01,Pulau Pinang,Seberang Perai Selatan,both,2612,14.005361930294908
2021-01-01,Pulau Pinang,Seberang Perai Selatan,female,1271,13.681377825618943
2021-01-01,Pulau Pinang,Seberang Perai Selatan,male,1341,14.326923076923078
2021-01-01,Pulau Pinang,Seberang Perai Tengah,both,4661,11.05550284629981
2021-01-01,Pulau Pinang,Seberang Perai Tengah,female,2308,11.644803229061557
2021-01-01,Pulau Pinang,Seberang Perai Tengah,male,2353,10.537393640841916
2021-01-01,Pulau Pinang,Seberang Perai Utara,both,4580,13.478516774573276
2021-01-01,Pulau Pinang,Seberang Perai Utara,female,2218,13.26555023923445
2021-01-01,Pulau Pinang,Seberang Perai Utara,male,2362,13.684820393974508
2021-01-01,Pulau Pinang,Timur Laut,both,3752,6.777456647398844
2021-01-01,Pulau Pinang,Timur Laut,female,1828,6.705796038151137
2021-01-01,Pulau Pinang,Timur Laut,male,1924,6.846975088967971
2022-01-01,Pulau Pinang,Barat Daya,both,2867,11.96577629382304
2022-01-01,Pulau Pinang,Barat Daya,female,1424,12.027027027027026
2022-01-01,Pulau Pinang,Barat Daya,male,1443,11.905940594059404
2022-01-01,Pulau Pinang,Seberang Perai Selatan,both,2498,13.466307277628031
2022-01-01,Pulau Pinang,Seberang Perai Selatan,female,1235,13.423913043478262
2022-01-01,Pulau Pinang,Seberang Perai Selatan,male,1263,13.508021390374331
2022-01-01,Pulau Pinang,Seberang Perai Tengah,both,4479,10.593661305581834
2022-01-01,Pulau Pinang,Seberang Perai Tengah,female,2181,10.959798994974877
2022-01-01,Pulau Pinang,Seberang Perai Tengah,male,2298,10.272686633884668
2022-01-01,Pulau Pinang,Seberang Perai Utara,both,4394,12.874304131262818
2022-01-01,Pulau Pinang,Seberang Perai Utara,female,2134,12.702380952380953
2022-01-01,Pulau Pinang,Seberang Perai Utara,male,2260,13.040969417195614
2022-01-01,Pulau Pinang,Timur Laut,both,3493,6.330192098586445
2022-01-01,Pulau Pinang,Timur Laut,female,1688,6.194495412844037
2022-01-01,Pulau Pinang,Timur Laut,male,1805,6.462585034013605
2023-01-01,Pulau Pinang,Barat Daya,both,3175,13.001638001638002
2023-01-01,Pulau Pinang,Barat Daya,female,1506,12.415498763396538
2023-01-01,Pulau Pinang,Barat Daya,male,1669,13.58014646053702
2023-01-01,Pulau Pinang,Seberang Perai Selatan,both,2736,14.646680942184153
2023-01-01,Pulau Pinang,Seberang Perai Selatan,female,1316,14.196332254584682
2023-01-01,Pulau Pinang,Seberang Perai Selatan,male,1420,15.090329436769396
2023-01-01,Pulau Pinang,Seberang Perai Tengah,both,5099,11.76239907727797
2023-01-01,Pulau Pinang,Seberang Perai Tengah,female,2463,12.138984721537703
2023-01-01,Pulau Pinang,Seberang Perai Tengah,male,2636,11.426094495015173
2023-01-01,Pulau Pinang,Seberang Perai Utara,both,4830,13.935372186959029
2023-01-01,Pulau Pinang,Seberang Perai Utara,female,2303,13.51525821596244
2023-01-01,Pulau Pinang,Seberang Perai Utara,male,2527,14.341657207718503
2023-01-01,Pulau Pinang,Timur Laut,both,3739,6.657763532763532
2023-01-01,Pulau Pinang,Timur Laut,female,1829,6.60527266161069
2023-01-01,Pulau Pinang,Timur Laut,male,1910,6.708816297857394
2024-01-01,Pulau Pinang,Barat Daya,both,2959,11.9
2024-01-01,Pulau Pinang,Barat Daya,female,1419,11.5
2024-01-01,Pulau Pinang,Barat Daya,male,1540,12.4
2024-01-01,Pulau Pinang,Seberang Perai Selatan,both,2518,13.4
2024-01-01,Pulau Pinang,Seberang Perai Selatan,female,1208,12.9
2024-01-01,Pulau Pinang,Seberang Perai Selatan,male,1310,13.8
2024-01-01,Pulau Pinang,Seberang Perai Tengah,both,4646,10.5
2024-01-01,Pulau Pinang,Seberang Perai Tengah,female,2216,10.7
2024-01-01,Pulau Pinang,Seberang Perai Tengah,male,2430,10.3
2024-01-01,Pulau Pinang,Seberang Perai Utara,both,4444,12.7
2024-01-01,Pulau Pinang,Seberang Perai Utara,female,2134,12.4
2024-01-01,Pulau Pinang,Seberang Perai Utara,male,2310,12.9
2024-01-01,Pulau Pinang,Timur Laut,both,3607,6.3
2024-01-01,Pulau Pinang,Timur Laut,female,1745,6.2
2024-01-01,Pulau Pinang,Timur Laut,male,1862,6.4
2020-01-01,Sabah,Beaufort,both,1319,17.424042272126815
2020-01-01,Sabah,Beaufort,female,607,16.405405405405407
2020-01-01,Sabah,Beaufort,male,712,18.350515463917528
2020-01-01,Sabah,Beluran,both,1369,17.756160830090792
2020-01-01,Sabah,Beluran,female,675,19.014084507042252
2020-01-01,Sabah,Beluran,male,694,16.642685851318944
2020-01-01,Sabah,Keningau,both,2818,18.674618952948972
2020-01-01,Sabah,Keningau,female,1382,18.931506849315067
2020-01-01,Sabah,Keningau,male,1436,18.41025641025641
2020-01-01,Sabah,Kinabatangan,both,691,4.82879105520615
2020-01-01,Sabah,Kinabatangan,female,326,5.133858267716535
2020-01-01,Sabah,Kinabatangan,male,365,4.585427135678392
2020-01-01,Sabah,Kota Belud,both,1954,18.227611940298505
2020-01-01,Sabah,Kota Belud,female,913,17.129455909943715
2020-01-01,Sabah,Kota Belud,male,1041,19.313543599257887
2020-01-01,Sabah,Kota Kinabalu,both,6699,13.387290167865707
2020-01-01,Sabah,Kota Kinabalu,female,3253,13.3483791546984
2020-01-01,Sabah,Kota Kinabalu,male,3446,13.42423061940008
2020-01-01,Sabah,Kota Marudu,both,1695,24.388489208633093
2020-01-01,Sabah,Kota Marudu,female,804,23.78698224852071
2020-01-01,Sabah,Kota Marudu,male,891,24.957983193277308
2020-01-01,Sabah,Kuala Penyu,both,361,15.232067510548523
2020-01-01,Sabah,Kuala Penyu,female,174,14.745762711864408
2020-01-01,Sabah,Kuala Penyu,male,187,15.714285714285714
2020-01-01,Sabah,Kudat,both,1763,20.40509259259259
2020-01-01,Sabah,Kudat,female,838,19.71764705882353
2020-01-01,Sabah,Kudat,male,925,21.070615034168565
2020-01-01,Sabah,Kunak,both,975,14.150943396226412
2020-01-01,Sabah,Kunak,female,468,14.763406940063092
2020-01-01,Sabah,Kunak,male,507,13.629032258064514
2020-01-01,Sabah,Lahad Datu,both,3303,14.417285028371891
2020-01-01,Sabah,Lahad Datu,female,1606,14.967381174277726
2020-01-01,Sabah,Lahad Datu,male,1697,13.932676518883415
2020-01-01,Sabah,Nabawan,both,656,23.180212014134273
2020-01-01,Sabah,Nabawan,female,301,22.63157894736842
2020-01-01,Sabah,Nabawan,male,355,23.509933774834437
2020-01-01,Sabah,Papar,both,2325,15.428002654280029
2020-01-01,Sabah,Papar,female,1129,15.702364394993044
2020-01-01,Sabah,Papar,male,1196,15.17766497461929
2020-01-01,Sabah,Penampang,both,1842,11.356350184956844
2020-01-01,Sabah,Penampang,female,871,11.400523560209423
2020-01-01,Sabah,Penampang,male,971,11.317016317016318
2020-01-01,Sabah,Pitas,both,923,25.149863760217983
2020-01-01,Sabah,Pitas,female,432,24.40677966101695
2020-01-01,Sabah,Pitas,male,491,25.97883597883598
2020-01-01,Sabah,Putatan,both,515,7.48546511627907
2020-01-01,Sabah,Putatan,female,249,7.499999999999999
2020-01-01,Sabah,Putatan,male,266,7.47191011235955
2020-01-01,Sabah,Ranau,both,1755,20.62279670975323
2020-01-01,Sabah,Ranau,female,844,20.535279805352797
2020-01-01,Sabah,Ranau,male,911,20.704545454545453
2020-01-01,Sabah,Sandakan,both,4973,11.325438396720564
2020-01-01,Sabah,Sandakan,female,2262,10.619718309859154
2020-01-01,Sabah,Sandakan,male,2711,11.99557522123894
2020-01-01,Sabah,Semporna,both,3133,18.805522208883556
2020-01-01,Sabah,Semporna,female,1477,18.189655172413794
2020-01-01,Sabah,Semporna,male,1656,19.39110070257611
2020-01-01,Sabah,Sipitang,both,633,16.746031746031747
2020-01-01,Sabah,Sipitang,female,291,15.989010989010987
2020-01-01,Sabah,Sipitang,male,342,17.36040609137056
2020-01-01,Sabah,Tambunan,both,738,23.35443037974683
2020-01-01,Sabah,Tambunan,female,366,23.612903225806452
2020-01-01,Sabah,Tambunan,male,372,23.1055900621118
2020-01-01,Sabah,Tawau,both,4973,13.3467525496511
2020-01-01,Sabah,Tawau,female,2370,13.292204150308468
2020-01-01,Sabah,Tawau,male,2603,13.396809058157489
2020-01-01,Sabah,Tenom,both,990,19.29824561403509
2020-01-01,Sabah,Tenom,female,468,18.72
2020-01-01,Sabah,Tenom,male,522,19.772727272727273
2020-01-01,Sabah,Tongod,both,364,8.524590163934425
2020-01-01,Sabah,Tongod,female,181,9.23469387755102
2020-01-01,Sabah,Tongod,male,183,7.922077922077921
2020-01-01,Sabah,Tuaran,both,2443,18.002947678703023
2020-01-01,Sabah,Tuaran,female,1177,17.61976047904192
2020-01-01,Sabah,Tuaran,male,1266,18.3744557329463
2021-01-01,Sabah,Beaufort,both,1074,14.03921568627451
2021-01-01,Sabah,Beaufort,female,517,14.048913043478262
2021-01-01,Sabah,Beaufort,male,557,14.065656565656566
2021-01-01,Sabah,Beluran,both,791,9.826086956521738
2021-01-01,Sabah,Beluran,female,356,9.64769647696477
2021-01-01,Sabah,Beluran,male,435,9.977064220183486
2021-01-01,Sabah,Kalabakan,both,99,1.9721115537848604
2021-01-01,Sabah,Kalabakan,female,43,1.902654867256637
2021-01-01,Sabah,Kalabakan,male,56,2.0216606498194944
2021-01-01,Sabah,Keningau,both,2781,18.392857142857142
2021-01-01,Sabah,Keningau,female,1324,18.11217510259918
2021-01-01,Sabah,Keningau,male,1457,18.655569782330343
2021-01-01,Sabah,Kinabatangan,both,645,4.763663220088626
2021-01-01,Sabah,Kinabatangan,female,290,4.825291181364393
2021-01-01,Sabah,Kinabatangan,male,355,4.714475431606906
2021-01-01,Sabah,Kota Belud,both,1618,14.912442396313365
2021-01-01,Sabah,Kota Belud,female,789,14.63821892393321
2021-01-01,Sabah,Kota Belud,male,829,15.183150183150182
2021-01-01,Sabah,Kota Kinabalu,both,4684,9.435938759065271
2021-01-01,Sabah,Kota Kinabalu,female,2261,9.35070306038048
2021-01-01,Sabah,Kota Kinabalu,male,2423,9.516889238020424
2021-01-01,Sabah,Kota Marudu,both,1565,22.261735419630156
2021-01-01,Sabah,Kota Marudu,female,770,22.514619883040933
2021-01-01,Sabah,Kota Marudu,male,795,22.022160664819943
2021-01-01,Sabah,Kuala Penyu,both,325,13.771186440677964
2021-01-01,Sabah,Kuala Penyu,female,174,14.871794871794872
2021-01-01,Sabah,Kuala Penyu,male,151,12.583333333333334
2021-01-01,Sabah,Kudat,both,1431,16.658905704307333
2021-01-01,Sabah,Kudat,female,704,16.643026004728135
2021-01-01,Sabah,Kudat,male,727,16.63615560640732
2021-01-01,Sabah,Kunak,both,914,13.64179104477612
2021-01-01,Sabah,Kunak,female,437,14.142394822006471
2021-01-01,Sabah,Kunak,male,477,13.213296398891966
2021-01-01,Sabah,Lahad Datu,both,2817,12.079759862778731
2021-01-01,Sabah,Lahad Datu,female,1369,12.536630036630036
2021-01-01,Sabah,Lahad Datu,male,1448,11.67741935483871
2021-01-01,Sabah,Nabawan,both,699,24.355400696864113
2021-01-01,Sabah,Nabawan,female,349,25.85185185185185
2021-01-01,Sabah,Nabawan,male,350,23.026315789473685
2021-01-01,Sabah,Papar,both,2111,13.952412425644416
2021-01-01,Sabah,Papar,female,1026,14.512022630834512
2021-01-01,Sabah,Papar,male,1085,13.461538461538462
2021-01-01,Sabah,Penampang,both,1518,9.172205438066465
2021-01-01,Sabah,Penampang,female,746,9.613402061855671
2021-01-01,Sabah,Penampang,male,772,8.782707622298066
2021-01-01,Sabah,Pitas,both,802,21.617250673854446
2021-01-01,Sabah,Pitas,female,392,21.77777777777778
2021-01-01,Sabah,Pitas,male,410,21.354166666666668
2021-01-01,Sabah,Putatan,both,812,11.734104046242772
2021-01-01,Sabah,Putatan,female,395,12.006079027355623
2021-01-01,Sabah,Putatan,male,417,11.487603305785123
2021-01-01,Sabah,Ranau,both,1419,16.42361111111111
2021-01-01,Sabah,Ranau,female,708,16.978417266187048
2021-01-01,Sabah,Ranau,male,711,15.906040268456374
2021-01-01,Sabah,Sandakan,both,4131,9.560286970608654
2021-01-01,Sabah,Sandakan,female,1984,9.456625357483317
2021-01-01,Sabah,Sandakan,male,2147,9.658119658119658
2021-01-01,Sabah,Semporna,both,2749,17.138403990024937
2021-01-01,Sabah,Semporna,female,1312,16.77749360613811
2021-01-01,Sabah,Semporna,male,1437,17.48175182481752
2021-01-01,Sabah,Sipitang,both,572,15.253333333333334
2021-01-01,Sabah,Sipitang,female,278,15.444444444444445
2021-01-01,Sabah,Sipitang,male,294,15.076923076923077
2021-01-01,Sabah,Tambunan,both,629,19.842271293375394
2021-01-01,Sabah,Tambunan,female,299,19.166666666666668
2021-01-01,Sabah,Tambunan,male,330,20.37037037037037
2021-01-01,Sabah,Tawau,both,4016,10.737967914438505
2021-01-01,Sabah,Tawau,female,1922,10.743432084963668
2021-01-01,Sabah,Tawau,male,2094,10.738461538461538
2021-01-01,Sabah,Telupid,both,335,11.317567567567568
2021-01-01,Sabah,Telupid,female,158,11.791044776119405
2021-01-01,Sabah,Telupid,male,177,10.925925925925926
2021-01-01,Sabah,Tenom,both,879,17.03488372093023
2021-01-01,Sabah,Tenom,female,421,16.772908366533862
2021-01-01,Sabah,Tenom,male,458,17.28301886792453
2021-01-01,Sabah,Tongod,both,353,8.364928909952607
2021-01-01,Sabah,Tongod,female,181,9.329896907216495
2021-01-01,Sabah,Tongod,male,172,7.5438596491228065
2021-01-01,Sabah,Tuaran,both,1839,13.472527472527473
2021-01-01,Sabah,Tuaran,female,859,12.801788375558868
2021-01-01,Sabah,Tuaran,male,980,14.121037463976943
2022-01-01,Sabah,Beaufort,both,1220,16.031537450722734
2022-01-01,Sabah,Beaufort,female,563,15.34059945504087
2022-01-01,Sabah,Beaufort,male,657,16.6751269035533
2022-01-01,Sabah,Beluran,both,845,11.07470511140236
2022-01-01,Sabah,Beluran,female,426,12.102272727272728
2022-01-01,Sabah,Beluran,male,419,10.194647201946472
2022-01-01,Sabah,Kalabakan,both,271,5.815450643776824
2022-01-01,Sabah,Kalabakan,female,133,6.333333333333333
2022-01-01,Sabah,Kalabakan,male,138,5.390625
2022-01-01,Sabah,Keningau,both,2672,17.441253263707573
2022-01-01,Sabah,Keningau,female,1275,17.206477732793523
2022-01-01,Sabah,Keningau,male,1397,17.66118836915297
2022-01-01,Sabah,Kinabatangan,both,631,4.569152787834902
2022-01-01,Sabah,Kinabatangan,female,298,4.85342019543974
2022-01-01,Sabah,Kinabatangan,male,333,4.3359375
2022-01-01,Sabah,Kota Belud,both,1640,15.143120960295477
2022-01-01,Sabah,Kota Belud,female,776,14.397031539888683
2022-01-01,Sabah,Kota Belud,male,864,15.882352941176473
2022-01-01,Sabah,Kota Kinabalu,both,5832,11.645367412140574
2022-01-01,Sabah,Kota Kinabalu,female,2852,11.693316933169331
2022-01-01,Sabah,Kota Kinabalu,male,2980,11.599844297391982
2022-01-01,Sabah,Kota Marudu,both,1498,21.068917018284107
2022-01-01,Sabah,Kota Marudu,female,753,21.700288184438037
2022-01-01,Sabah,Kota Marudu,male,745,20.467032967032967
2022-01-01,Sabah,Kuala Penyu,both,343,14.472573839662449
2022-01-01,Sabah,Kuala Penyu,female,176,14.915254237288137
2022-01-01,Sabah,Kuala Penyu,male,167,13.916666666666666
2022-01-01,Sabah,Kudat,both,1480,16.95303550973654
2022-01-01,Sabah,Kudat,female,706,16.456876456876458
2022-01-01,Sabah,Kudat,male,774,17.471783295711063
2022-01-01,Sabah,Kunak,both,926,13.657817109144544
2022-01-01,Sabah,Kunak,female,435,13.89776357827476
2022-01-01,Sabah,Kunak,male,491,13.415300546448089
2022-01-01,Sabah,Lahad Datu,both,1926,8.488320846187747
2022-01-01,Sabah,Lahad Datu,female,917,8.610328638497652
2022-01-01,Sabah,Lahad Datu,male,1009,8.37344398340249
2022-01-01,Sabah,Nabawan,both,607,20.78767123287671
2022-01-01,Sabah,Nabawan,female,288,20.869565217391305
2022-01-01,Sabah,Nabawan,male,319,20.580645161290324
2022-01-01,Sabah,Papar,both,2016,13.211009174311927
2022-01-01,Sabah,Papar,female,944,13.2398316970547
2022-01-01,Sabah,Papar,male,1072,13.185731857318574
2022-01-01,Sabah,Penampang,both,1675,10.263480392156865
2022-01-01,Sabah,Penampang,female,801,10.38910505836576
2022-01-01,Sabah,Penampang,male,874,10.150987224157957
2022-01-01,Sabah,Pitas,both,640,17.158176943699733
2022-01-01,Sabah,Pitas,female,312,17.23756906077348
2022-01-01,Sabah,Pitas,male,328,17.083333333333336
2022-01-01,Sabah,Putatan,both,1019,14.72543352601156
2022-01-01,Sabah,Putatan,female,529,16.0790273556231
2022-01-01,Sabah,Putatan,male,490,13.49862258953168
2022-01-01,Sabah,Ranau,both,1538,17.821552723059096
2022-01-01,Sabah,Ranau,female,730,17.464114832535888
2022-01-01,Sabah,Ranau,male,808,18.15730337078652
2022-01-01,Sabah,Sandakan,both,4444,10.209051229037446
2022-01-01,Sabah,Sandakan,female,2166,10.284900284900283
2022-01-01,Sabah,Sandakan,male,2278,10.137961726746774
2022-01-01,Sabah,Semporna,both,2920,17.654171704957676
2022-01-01,Sabah,Semporna,female,1446,17.94044665012407
2022-01-01,Sabah,Semporna,male,1474,17.382075471698112
2022-01-01,Sabah,Sipitang,both,505,13.254593175853016
2022-01-01,Sabah,Sipitang,female,239,13.060109289617486
2022-01-01,Sabah,Sipitang,male,266,13.366834170854272
2022-01-01,Sabah,Tambunan,both,653,20.342679127725855
2022-01-01,Sabah,Tambunan,female,320,20.253164556962023
2022-01-01,Sabah,Tambunan,male,333,20.429447852760735
2022-01-01,Sabah,Tawau,both,4452,12.045454545454543
2022-01-01,Sabah,Tawau,female,2208,12.460496613995486
2022-01-01,Sabah,Tawau,male,2244,11.657142857142857
2022-01-01,Sabah,Telupid,both,337,11.66089965397924
2022-01-01,Sabah,Telupid,female,146,11.145038167938932
2022-01-01,Sabah,Telupid,male,191,12.165605095541402
2022-01-01,Sabah,Tenom,both,875,16.826923076923077
2022-01-01,Sabah,Tenom,female,435,17.193675889328063
2022-01-01,Sabah,Tenom,male,440,16.47940074906367
2022-01-01,Sabah,Tongod,both,407,9.644549763033174
2022-01-01,Sabah,Tongod,female,186,9.587628865979385
2022-01-01,Sabah,Tongod,male,221,9.692982456140353
2022-01-01,Sabah,Tuaran,both,2245,16.37490882567469
2022-01-01,Sabah,Tuaran,female,1086,16.112759643916913
2022-01-01,Sabah,Tuaran,male,1159,16.628407460545194
2023-01-01,Sabah,Beaufort,both,1143,14.844155844155845
2023-01-01,Sabah,Beaufort,female,563,15.134408602150536
2023-01-01,Sabah,Beaufort,male,580,14.536340852130326
2023-01-01,Sabah,Beluran,both,872,10.39332538736591
2023-01-01,Sabah,Beluran,female,411,10.703125
2023-01-01,Sabah,Beluran,male,461,10.131868131868131
2023-01-01,Sabah,Kalabakan,both,309,5.797373358348969
2023-01-01,Sabah,Kalabakan,female,137,5.708333333333333
2023-01-01,Sabah,Kalabakan,male,172,5.870307167235495
2023-01-01,Sabah,Keningau,both,2752,17.629724535554132
2023-01-01,Sabah,Keningau,female,1333,17.632275132275133
2023-01-01,Sabah,Keningau,male,1419,17.627329192546583
2023-01-01,Sabah,Kinabatangan,both,633,4.245472837022133
2023-01-01,Sabah,Kinabatangan,female,318,4.803625377643504
2023-01-01,Sabah,Kinabatangan,male,315,3.7997587454764776
2023-01-01,Sabah,Kota Belud,both,1665,15.19160583941606
2023-01-01,Sabah,Kota Belud,female,789,14.477064220183486
2023-01-01,Sabah,Kota Belud,male,876,15.8983666061706
2023-01-01,Sabah,Kota Kinabalu,both,5928,11.276393380254897
2023-01-01,Sabah,Kota Kinabalu,female,2901,11.36310223266745
2023-01-01,Sabah,Kota Kinabalu,male,3027,11.194526627218936
