state,date,sex,ethnicity,abs
Perlis,2004-01-01,both,bumi_other,1.0
Perlis,2004-01-01,female,bumi_other,0.0
Perlis,2004-01-01,male,bumi_other,1.0
Perlis,2004-01-01,both,chinese,166.0
Perlis,2004-01-01,female,chinese,73.0
Perlis,2004-01-01,male,chinese,93.0
Perlis,2004-01-01,both,indian,18.0
Perlis,2004-01-01,female,indian,3.0
Perlis,2004-01-01,male,indian,15.0
Perlis,2004-01-01,both,other_citizen,33.0
Perlis,2004-01-01,female,other_citizen,11.0
Perlis,2004-01-01,male,other_citizen,22.0
Perlis,2004-01-01,both,other_noncitizen,17.0
Perlis,2004-01-01,female,other_noncitizen,6.0
Perlis,2004-01-01,male,other_noncitizen,11.0
Perlis,2004-01-01,both,overall,1426.0
Perlis,2004-01-01,female,overall,654.0
Perlis,2004-01-01,male,overall,772.0
Perlis,2005-01-01,both,bumi_malay,1203.0
Perlis,2005-01-01,female,bumi_malay,534.0
Perlis,2005-01-01,male,bumi_malay,669.0
Perlis,2005-01-01,both,bumi_other,2.0
Perlis,2005-01-01,female,bumi_other,0.0
Perlis,2005-01-01,male,bumi_other,2.0
Perlis,2005-01-01,both,chinese,176.0
Perlis,2005-01-01,female,chinese,63.0
Perlis,2005-01-01,male,chinese,113.0
Perlis,2005-01-01,both,indian,15.0
Perlis,2005-01-01,female,indian,6.0
Perlis,2005-01-01,male,indian,9.0
Perlis,2005-01-01,both,other_citizen,36.0
Perlis,2005-01-01,female,other_citizen,14.0
Perlis,2005-01-01,male,other_citizen,22.0
Perlis,2005-01-01,both,other_noncitizen,20.0
Perlis,2005-01-01,female,other_noncitizen,9.0
Perlis,2005-01-01,male,other_noncitizen,11.0
Perlis,2005-01-01,both,overall,1452.0
Perlis,2005-01-01,female,overall,626.0
Perlis,2005-01-01,male,overall,826.0
Perlis,2006-01-01,both,bumi_malay,1236.0
Perlis,2006-01-01,female,bumi_malay,552.0
Perlis,2006-01-01,male,bumi_malay,684.0
Perlis,2006-01-01,both,bumi_other,2.0
Perlis,2006-01-01,female,bumi_other,1.0
Perlis,2006-01-01,male,bumi_other,1.0
Perlis,2006-01-01,both,chinese,149.0
Perlis,2006-01-01,female,chinese,55.0
Perlis,2006-01-01,male,chinese,94.0
Perlis,2006-01-01,both,indian,28.0
Perlis,2006-01-01,female,indian,12.0
Perlis,2006-01-01,male,indian,16.0
Perlis,2006-01-01,both,other_citizen,32.0
Perlis,2006-01-01,female,other_citizen,10.0
Perlis,2006-01-01,male,other_citizen,22.0
Perlis,2006-01-01,both,other_noncitizen,15.0
Perlis,2006-01-01,female,other_noncitizen,9.0
Perlis,2006-01-01,male,other_noncitizen,6.0
Perlis,2006-01-01,both,overall,1462.0
Perlis,2006-01-01,female,overall,639.0
Perlis,2006-01-01,male,overall,823.0
Perlis,2007-01-01,both,bumi_malay,1266.0
Perlis,2007-01-01,female,bumi_malay,585.0
Perlis,2007-01-01,male,bumi_malay,681.0
Perlis,2007-01-01,both,bumi_other,2.0
Perlis,2007-01-01,female,bumi_other,1.0
Perlis,2007-01-01,male,bumi_other,1.0
Perlis,2007-01-01,both,chinese,163.0
Perlis,2007-01-01,female,chinese,75.0
Perlis,2007-01-01,male,chinese,88.0
Perlis,2007-01-01,both,indian,18.0
Perlis,2007-01-01,female,indian,2.0
Perlis,2007-01-01,male,indian,16.0
Perlis,2007-01-01,both,other_citizen,29.0
Perlis,2007-01-01,female,other_citizen,10.0
Perlis,2007-01-01,male,other_citizen,19.0
Perlis,2007-01-01,both,other_noncitizen,13.0
Perlis,2007-01-01,female,other_noncitizen,7.0
Perlis,2007-01-01,male,other_noncitizen,6.0
Perlis,2007-01-01,both,overall,1491.0
Perlis,2007-01-01,female,overall,680.0
Perlis,2007-01-01,male,overall,811.0
Perlis,2008-01-01,both,bumi_malay,1374.0
Perlis,2008-01-01,female,bumi_malay,577.0
Perlis,2008-01-01,male,bumi_malay,797.0
Perlis,2008-01-01,both,bumi_other,3.0
Perlis,2008-01-01,female,bumi_other,0.0
Perlis,2008-01-01,male,bumi_other,3.0
Perlis,2008-01-01,both,chinese,170.0
Perlis,2008-01-01,female,chinese,76.0
Perlis,2008-01-01,male,chinese,94.0
Perlis,2008-01-01,both,indian,24.0
Perlis,2008-01-01,female,indian,5.0
Perlis,2008-01-01,male,indian,19.0
Perlis,2008-01-01,both,other_citizen,34.0
Perlis,2008-01-01,female,other_citizen,15.0
Perlis,2008-01-01,male,other_citizen,19.0
Perlis,2008-01-01,both,other_noncitizen,13.0
Perlis,2008-01-01,female,other_noncitizen,7.0
Perlis,2008-01-01,male,other_noncitizen,6.0
Perlis,2008-01-01,both,overall,1618.0
Perlis,2008-01-01,female,overall,680.0
Perlis,2008-01-01,male,overall,938.0
Perlis,2009-01-01,both,bumi_malay,1326.0
Perlis,2009-01-01,female,bumi_malay,589.0
Perlis,2009-01-01,male,bumi_malay,737.0
Perlis,2009-01-01,both,bumi_other,4.0
Perlis,2009-01-01,female,bumi_other,1.0
Perlis,2009-01-01,male,bumi_other,3.0
Perlis,2009-01-01,both,chinese,168.0
Perlis,2009-01-01,female,chinese,56.0
Perlis,2009-01-01,male,chinese,112.0
Perlis,2009-01-01,both,indian,23.0
Perlis,2009-01-01,female,indian,8.0
Perlis,2009-01-01,male,indian,15.0
Perlis,2009-01-01,both,other_citizen,36.0
Perlis,2009-01-01,female,other_citizen,15.0
Perlis,2009-01-01,male,other_citizen,21.0
Perlis,2009-01-01,both,other_noncitizen,23.0
Perlis,2009-01-01,female,other_noncitizen,11.0
Perlis,2009-01-01,male,other_noncitizen,12.0
Perlis,2009-01-01,both,overall,1580.0
Perlis,2009-01-01,female,overall,680.0
Perlis,2009-01-01,male,overall,900.0
Perlis,2010-01-01,both,bumi_malay,1423.0
Perlis,2010-01-01,female,bumi_malay,608.0
Perlis,2010-01-01,male,bumi_malay,815.0
Perlis,2010-01-01,both,bumi_other,0.0
Perlis,2010-01-01,female,bumi_other,0.0
Perlis,2010-01-01,male,bumi_other,0.0
Perlis,2010-01-01,both,chinese,174.0
Perlis,2010-01-01,female,chinese,78.0
Perlis,2010-01-01,male,chinese,96.0
Perlis,2010-01-01,both,indian,22.0
Perlis,2010-01-01,female,indian,6.0
Perlis,2010-01-01,male,indian,16.0
Perlis,2010-01-01,both,other_citizen,45.0
Perlis,2010-01-01,female,other_citizen,27.0
Perlis,2010-01-01,male,other_citizen,18.0
Perlis,2010-01-01,both,other_noncitizen,19.0
Perlis,2010-01-01,female,other_noncitizen,10.0
Perlis,2010-01-01,male,other_noncitizen,9.0
Perlis,2010-01-01,both,overall,1683.0
Perlis,2010-01-01,female,overall,729.0
Perlis,2010-01-01,male,overall,954.0
Perlis,2011-01-01,both,bumi_malay,1400.0
Perlis,2011-01-01,female,bumi_malay,637.0
Perlis,2011-01-01,male,bumi_malay,763.0
Perlis,2011-01-01,both,bumi_other,1.0
Perlis,2011-01-01,female,bumi_other,0.0
Perlis,2011-01-01,male,bumi_other,1.0
Perlis,2011-01-01,both,chinese,148.0
Perlis,2011-01-01,female,chinese,54.0
Perlis,2011-01-01,male,chinese,94.0
Perlis,2011-01-01,both,indian,18.0
Perlis,2011-01-01,female,indian,6.0
Perlis,2011-01-01,male,indian,12.0
Perlis,2011-01-01,both,other_citizen,47.0
Perlis,2011-01-01,female,other_citizen,22.0
Perlis,2011-01-01,male,other_citizen,25.0
Perlis,2011-01-01,both,other_noncitizen,23.0
Perlis,2011-01-01,female,other_noncitizen,13.0
Perlis,2011-01-01,male,other_noncitizen,10.0
Perlis,2011-01-01,both,overall,1637.0
Perlis,2011-01-01,female,overall,732.0
Perlis,2011-01-01,male,overall,905.0
Perlis,2012-01-01,both,bumi_malay,1407.0
Perlis,2012-01-01,female,bumi_malay,665.0
Perlis,2012-01-01,male,bumi_malay,742.0
Perlis,2012-01-01,both,bumi_other,3.0
Perlis,2012-01-01,female,bumi_other,1.0
Perlis,2012-01-01,male,bumi_other,2.0
Perlis,2012-01-01,both,chinese,164.0
Perlis,2012-01-01,female,chinese,67.0
Perlis,2012-01-01,male,chinese,97.0
Perlis,2012-01-01,both,indian,17.0
Perlis,2012-01-01,female,indian,9.0
Perlis,2012-01-01,male,indian,8.0
Perlis,2012-01-01,both,other_citizen,46.0
Perlis,2012-01-01,female,other_citizen,24.0
Perlis,2012-01-01,male,other_citizen,22.0
Perlis,2012-01-01,both,other_noncitizen,18.0
Perlis,2012-01-01,female,other_noncitizen,12.0
Perlis,2012-01-01,male,other_noncitizen,6.0
Perlis,2012-01-01,both,overall,1655.0
Perlis,2012-01-01,female,overall,778.0
Perlis,2012-01-01,male,overall,877.0
Perlis,2013-01-01,both,bumi_malay,1478.0
Perlis,2013-01-01,female,bumi_malay,676.0
Perlis,2013-01-01,male,bumi_malay,802.0
Perlis,2013-01-01,both,bumi_other,1.0
Perlis,2013-01-01,female,bumi_other,1.0
Perlis,2013-01-01,male,bumi_other,0.0
Perlis,2013-01-01,both,chinese,180.0
Perlis,2013-01-01,female,chinese,74.0
Perlis,2013-01-01,male,chinese,106.0
Perlis,2013-01-01,both,indian,26.0
Perlis,2013-01-01,female,indian,8.0
Perlis,2013-01-01,male,indian,18.0
Perlis,2013-01-01,both,other_citizen,37.0
Perlis,2013-01-01,female,other_citizen,20.0
Perlis,2013-01-01,male,other_citizen,17.0
Perlis,2013-01-01,both,other_noncitizen,19.0
Perlis,2013-01-01,female,other_noncitizen,14.0
Perlis,2013-01-01,male,other_noncitizen,5.0
Perlis,2013-01-01,both,overall,1741.0
Perlis,2013-01-01,female,overall,793.0
Perlis,2013-01-01,male,overall,948.0
Perlis,2014-01-01,both,bumi_malay,1435.0
Perlis,2014-01-01,female,bumi_malay,656.0
Perlis,2014-01-01,male,bumi_malay,779.0
Perlis,2014-01-01,both,bumi_other,3.0
Perlis,2014-01-01,female,bumi_other,0.0
Perlis,2014-01-01,male,bumi_other,3.0
Perlis,2014-01-01,both,chinese,146.0
Perlis,2014-01-01,female,chinese,62.0
Perlis,2014-01-01,male,chinese,84.0
Perlis,2014-01-01,both,indian,19.0
Perlis,2014-01-01,female,indian,7.0
Perlis,2014-01-01,male,indian,12.0
Perlis,2014-01-01,both,other_citizen,53.0
Perlis,2014-01-01,female,other_citizen,22.0
Perlis,2014-01-01,male,other_citizen,31.0
Perlis,2014-01-01,both,other_noncitizen,15.0
Perlis,2014-01-01,female,other_noncitizen,12.0
Perlis,2014-01-01,male,other_noncitizen,3.0
Perlis,2014-01-01,both,overall,1671.0
Perlis,2014-01-01,female,overall,759.0
Perlis,2014-01-01,male,overall,912.0
Perlis,2015-01-01,both,bumi_malay,1526.0
Perlis,2015-01-01,female,bumi_malay,706.0
Perlis,2015-01-01,male,bumi_malay,820.0
Perlis,2015-01-01,both,bumi_other,2.0
Perlis,2015-01-01,female,bumi_other,0.0
Perlis,2015-01-01,male,bumi_other,2.0
Perlis,2015-01-01,both,chinese,153.0
Perlis,2015-01-01,female,chinese,65.0
Perlis,2015-01-01,male,chinese,88.0
Perlis,2015-01-01,both,indian,26.0
Perlis,2015-01-01,female,indian,9.0
Perlis,2015-01-01,male,indian,17.0
Perlis,2015-01-01,both,other_citizen,42.0
Perlis,2015-01-01,female,other_citizen,16.0
Perlis,2015-01-01,male,other_citizen,26.0
Perlis,2015-01-01,both,other_noncitizen,18.0
Perlis,2015-01-01,female,other_noncitizen,13.0
Perlis,2015-01-01,male,other_noncitizen,5.0
Perlis,2015-01-01,both,overall,1767.0
Perlis,2015-01-01,female,overall,809.0
Perlis,2015-01-01,male,overall,958.0
Perlis,2016-01-01,both,bumi_malay,1629.0
Perlis,2016-01-01,female,bumi_malay,755.0
Perlis,2016-01-01,male,bumi_malay,874.0
Perlis,2016-01-01,both,bumi_other,1.0
Perlis,2016-01-01,female,bumi_other,0.0
Perlis,2016-01-01,male,bumi_other,1.0
Perlis,2016-01-01,both,chinese,174.0
Perlis,2016-01-01,female,chinese,69.0
Perlis,2016-01-01,male,chinese,105.0
Perlis,2016-01-01,both,indian,30.0
Perlis,2016-01-01,female,indian,11.0
Perlis,2016-01-01,male,indian,19.0
Perlis,2016-01-01,both,other_citizen,30.0
Perlis,2016-01-01,female,other_citizen,14.0
Perlis,2016-01-01,male,other_citizen,16.0
Perlis,2016-01-01,both,other_noncitizen,20.0
Perlis,2016-01-01,female,other_noncitizen,12.0
Perlis,2016-01-01,male,other_noncitizen,8.0
Perlis,2016-01-01,both,overall,1884.0
Perlis,2016-01-01,female,overall,861.0
Perlis,2016-01-01,male,overall,1023.0
Perlis,2017-01-01,both,bumi_malay,1711.0
Perlis,2017-01-01,female,bumi_malay,781.0
Perlis,2017-01-01,male,bumi_malay,930.0
Perlis,2017-01-01,both,bumi_other,2.0
Perlis,2017-01-01,female,bumi_other,0.0
Perlis,2017-01-01,male,bumi_other,2.0
Perlis,2017-01-01,both,chinese,187.0
Perlis,2017-01-01,female,chinese,79.0
Perlis,2017-01-01,male,chinese,108.0
Perlis,2017-01-01,both,indian,36.0
Perlis,2017-01-01,female,indian,12.0
Perlis,2017-01-01,male,indian,24.0
Perlis,2017-01-01,both,other_citizen,45.0
Perlis,2017-01-01,female,other_citizen,24.0
Perlis,2017-01-01,male,other_citizen,21.0
Perlis,2017-01-01,both,other_noncitizen,23.0
Perlis,2017-01-01,female,other_noncitizen,8.0
Perlis,2017-01-01,male,other_noncitizen,15.0
Perlis,2017-01-01,both,overall,2004.0
Perlis,2017-01-01,female,overall,904.0
Perlis,2017-01-01,male,overall,1100.0
Perlis,2018-01-01,both,bumi_malay,1771.0
Perlis,2018-01-01,female,bumi_malay,777.0
Perlis,2018-01-01,male,bumi_malay,994.0
Perlis,2018-01-01,both,bumi_other,2.0
Perlis,2018-01-01,female,bumi_other,2.0
Perlis,2018-01-01,male,bumi_other,0.0
Perlis,2018-01-01,both,chinese,182.0
Perlis,2018-01-01,female,chinese,78.0
Perlis,2018-01-01,male,chinese,104.0
Perlis,2018-01-01,both,indian,18.0
Perlis,2018-01-01,female,indian,7.0
Perlis,2018-01-01,male,indian,11.0
Perlis,2018-01-01,both,other_citizen,53.0
Perlis,2018-01-01,female,other_citizen,28.0
Perlis,2018-01-01,male,other_citizen,25.0
Perlis,2018-01-01,both,other_noncitizen,16.0
Perlis,2018-01-01,female,other_noncitizen,12.0
Perlis,2018-01-01,male,other_noncitizen,4.0
Perlis,2018-01-01,both,overall,2042.0
Perlis,2018-01-01,female,overall,904.0
Perlis,2018-01-01,male,overall,1138.0
Perlis,2019-01-01,both,bumi_malay,1714.0
Perlis,2019-01-01,female,bumi_malay,753.0
Perlis,2019-01-01,male,bumi_malay,961.0
Perlis,2019-01-01,both,bumi_other,3.0
Perlis,2019-01-01,female,bumi_other,2.0
Perlis,2019-01-01,male,bumi_other,1.0
Perlis,2019-01-01,both,chinese,185.0
Perlis,2019-01-01,female,chinese,67.0
Perlis,2019-01-01,male,chinese,118.0
Perlis,2019-01-01,both,indian,29.0
Perlis,2019-01-01,female,indian,10.0
Perlis,2019-01-01,male,indian,19.0
Perlis,2019-01-01,both,other_citizen,47.0
Perlis,2019-01-01,female,other_citizen,26.0
Perlis,2019-01-01,male,other_citizen,21.0
Perlis,2019-01-01,both,other_noncitizen,18.0
Perlis,2019-01-01,female,other_noncitizen,13.0
Perlis,2019-01-01,male,other_noncitizen,5.0
Perlis,2019-01-01,both,overall,1996.0
Perlis,2019-01-01,female,overall,871.0
Perlis,2019-01-01,male,overall,1125.0
Perlis,2020-01-01,both,bumi_malay,1692.0
Perlis,2020-01-01,female,bumi_malay,777.0
Perlis,2020-01-01,male,bumi_malay,915.0
Perlis,2020-01-01,both,bumi_other,0.0
Perlis,2020-01-01,female,bumi_other,0.0
Perlis,2020-01-01,male,bumi_other,0.0
Perlis,2020-01-01,both,chinese,178.0
Perlis,2020-01-01,female,chinese,64.0
Perlis,2020-01-01,male,chinese,114.0
Perlis,2020-01-01,both,indian,31.0
Perlis,2020-01-01,female,indian,12.0
Perlis,2020-01-01,male,indian,19.0
Perlis,2020-01-01,both,other_citizen,34.0
Perlis,2020-01-01,female,other_citizen,15.0
Perlis,2020-01-01,male,other_citizen,19.0
Perlis,2020-01-01,both,other_noncitizen,15.0
Perlis,2020-01-01,female,other_noncitizen,9.0
Perlis,2020-01-01,male,other_noncitizen,6.0
Perlis,2020-01-01,both,overall,1950.0
Perlis,2020-01-01,female,overall,877.0
Perlis,2020-01-01,male,overall,1073.0
Perlis,2021-01-01,both,bumi_malay,1902.0
Perlis,2021-01-01,female,bumi_malay,854.0
Perlis,2021-01-01,male,bumi_malay,1048.0
Perlis,2021-01-01,both,bumi_other,1.0
Perlis,2021-01-01,female,bumi_other,1.0
Perlis,2021-01-01,male,bumi_other,0.0
Perlis,2021-01-01,both,chinese,237.0
Perlis,2021-01-01,female,chinese,94.0
Perlis,2021-01-01,male,chinese,143.0
Perlis,2021-01-01,both,indian,26.0
Perlis,2021-01-01,female,indian,12.0
Perlis,2021-01-01,male,indian,14.0
Perlis,2021-01-01,both,other_citizen,51.0
Perlis,2021-01-01,female,other_citizen,17.0
Perlis,2021-01-01,male,other_citizen,34.0
Perlis,2021-01-01,both,other_noncitizen,17.0
Perlis,2021-01-01,female,other_noncitizen,12.0
Perlis,2021-01-01,male,other_noncitizen,5.0
Perlis,2021-01-01,both,overall,2234.0
Perlis,2021-01-01,female,overall,990.0
Perlis,2021-01-01,male,overall,1244.0
Perlis,2022-01-01,both,bumi_malay,2094.0
Perlis,2022-01-01,female,bumi_malay,938.0
Perlis,2022-01-01,male,bumi_malay,1156.0
Perlis,2022-01-01,both,bumi_other,0.0
Perlis,2022-01-01,female,bumi_other,0.0
Perlis,2022-01-01,male,bumi_other,0.0
Perlis,2022-01-01,both,chinese,234.0
Perlis,2022-01-01,female,chinese,92.0
Perlis,2022-01-01,male,chinese,142.0
Perlis,2022-01-01,both,indian,30.0
Perlis,2022-01-01,female,indian,12.0
Perlis,2022-01-01,male,indian,18.0
Perlis,2022-01-01,both,other_citizen,49.0
Perlis,2022-01-01,female,other_citizen,23.0
Perlis,2022-01-01,male,other_citizen,26.0
Perlis,2022-01-01,both,other_noncitizen,15.0
Perlis,2022-01-01,female,other_noncitizen,9.0
Perlis,2022-01-01,male,other_noncitizen,6.0
Perlis,2022-01-01,both,overall,2422.0
Perlis,2022-01-01,female,overall,1074.0
Perlis,2022-01-01,male,overall,1348.0
Perlis,2023-01-01,both,bumi_malay,1881.0
Perlis,2023-01-01,female,bumi_malay,868.0
Perlis,2023-01-01,male,bumi_malay,1013.0
Perlis,2023-01-01,both,bumi_other,0.0
Perlis,2023-01-01,female,bumi_other,0.0
Perlis,2023-01-01,male,bumi_other,0.0
Perlis,2023-01-01,both,chinese,212.0
Perlis,2023-01-01,female,chinese,89.0
Perlis,2023-01-01,male,chinese,123.0
Perlis,2023-01-01,both,indian,28.0
Perlis,2023-01-01,female,indian,13.0
Perlis,2023-01-01,male,indian,15.0
Perlis,2023-01-01,both,other_citizen,
Perlis,2023-01-01,female,other_citizen,
Perlis,2023-01-01,male,other_citizen,
Perlis,2023-01-01,both,other_noncitizen,
Perlis,2023-01-01,female,other_noncitizen,
Perlis,2023-01-01,male,other_noncitizen,
Perlis,2023-01-01,both,overall,2171.0
Perlis,2023-01-01,female,overall,992.0
Perlis,2023-01-01,male,overall,1179.0
Perlis,2024-01-01,both,bumi_malay,1944.0
Perlis,2024-01-01,female,bumi_malay,869.0
Perlis,2024-01-01,male,bumi_malay,1075.0
Perlis,2024-01-01,both,bumi_other,0.0
Perlis,2024-01-01,female,bumi_other,0.0
Perlis,2024-01-01,male,bumi_other,0.0
Perlis,2024-01-01,both,chinese,194.0
Perlis,2024-01-01,female,chinese,77.0
Perlis,2024-01-01,male,chinese,117.0
Perlis,2024-01-01,both,indian,29.0
Perlis,2024-01-01,female,indian,12.0
Perlis,2024-01-01,male,indian,17.0
Perlis,2024-01-01,both,other_citizen,
Perlis,2024-01-01,female,other_citizen,
Perlis,2024-01-01,male,other_citizen,
Perlis,2024-01-01,both,other_noncitizen,
Perlis,2024-01-01,female,other_noncitizen,
Perlis,2024-01-01,male,other_noncitizen,
Perlis,2024-01-01,both,overall,2238.0
Perlis,2024-01-01,female,overall,999.0
Perlis,2024-01-01,male,overall,1239.0
Pulau Pinang,2000-01-01,both,bumi_malay,2462.0
Pulau Pinang,2000-01-01,female,bumi_malay,1129.0
Pulau Pinang,2000-01-01,male,bumi_malay,1333.0
Pulau Pinang,2000-01-01,both,bumi_other,1.0
Pulau Pinang,2000-01-01,female,bumi_other,0.0
Pulau Pinang,2000-01-01,male,bumi_other,1.0
Pulau Pinang,2000-01-01,both,chinese,3558.0
Pulau Pinang,2000-01-01,female,chinese,1599.0
Pulau Pinang,2000-01-01,male,chinese,1959.0
Pulau Pinang,2000-01-01,both,indian,843.0
Pulau Pinang,2000-01-01,female,indian,292.0
Pulau Pinang,2000-01-01,male,indian,551.0
Pulau Pinang,2000-01-01,both,other_citizen,39.0
Pulau Pinang,2000-01-01,female,other_citizen,14.0
Pulau Pinang,2000-01-01,male,other_citizen,25.0
Pulau Pinang,2000-01-01,both,other_noncitizen,134.0
Pulau Pinang,2000-01-01,female,other_noncitizen,69.0
Pulau Pinang,2000-01-01,male,other_noncitizen,65.0
Pulau Pinang,2000-01-01,both,overall,7037.0
Pulau Pinang,2000-01-01,female,overall,3103.0
Pulau Pinang,2000-01-01,male,overall,3934.0
Pulau Pinang,2001-01-01,both,bumi_malay,2472.0
Pulau Pinang,2001-01-01,female,bumi_malay,1125.0
Pulau Pinang,2001-01-01,male,bumi_malay,1347.0
Pulau Pinang,2001-01-01,both,bumi_other,3.0
Pulau Pinang,2001-01-01,female,bumi_other,1.0
Pulau Pinang,2001-01-01,male,bumi_other,2.0
Pulau Pinang,2001-01-01,both,chinese,3623.0
Pulau Pinang,2001-01-01,female,chinese,1650.0
Pulau Pinang,2001-01-01,male,chinese,1973.0
Pulau Pinang,2001-01-01,both,indian,875.0
Pulau Pinang,2001-01-01,female,indian,334.0
Pulau Pinang,2001-01-01,male,indian,541.0
Pulau Pinang,2001-01-01,both,other_citizen,28.0
Pulau Pinang,2001-01-01,female,other_citizen,13.0
Pulau Pinang,2001-01-01,male,other_citizen,15.0
Pulau Pinang,2001-01-01,both,other_noncitizen,161.0
Pulau Pinang,2001-01-01,female,other_noncitizen,84.0
Pulau Pinang,2001-01-01,male,other_noncitizen,77.0
Pulau Pinang,2001-01-01,both,overall,7162.0
Pulau Pinang,2001-01-01,female,overall,3207.0
Pulau Pinang,2001-01-01,male,overall,3955.0
Pulau Pinang,2002-01-01,both,bumi_malay,2693.0
Pulau Pinang,2002-01-01,female,bumi_malay,1248.0
Pulau Pinang,2002-01-01,male,bumi_malay,1445.0
Pulau Pinang,2002-01-01,both,bumi_other,8.0
Pulau Pinang,2002-01-01,female,bumi_other,1.0
Pulau Pinang,2002-01-01,male,bumi_other,7.0
Pulau Pinang,2002-01-01,both,chinese,3891.0
Pulau Pinang,2002-01-01,female,chinese,1751.0
Pulau Pinang,2002-01-01,male,chinese,2140.0
Pulau Pinang,2002-01-01,both,indian,942.0
Pulau Pinang,2002-01-01,female,indian,358.0
Pulau Pinang,2002-01-01,male,indian,584.0
Pulau Pinang,2002-01-01,both,other_citizen,29.0
Pulau Pinang,2002-01-01,female,other_citizen,12.0
Pulau Pinang,2002-01-01,male,other_citizen,17.0
Pulau Pinang,2002-01-01,both,other_noncitizen,140.0
Pulau Pinang,2002-01-01,female,other_noncitizen,80.0
Pulau Pinang,2002-01-01,male,other_noncitizen,60.0
Pulau Pinang,2002-01-01,both,overall,7703.0
Pulau Pinang,2002-01-01,female,overall,3450.0
Pulau Pinang,2002-01-01,male,overall,4253.0
Pulau Pinang,2003-01-01,both,bumi_malay,2676.0
Pulau Pinang,2003-01-01,female,bumi_malay,1210.0
Pulau Pinang,2003-01-01,male,bumi_malay,1466.0
Pulau Pinang,2003-01-01,both,bumi_other,6.0
Pulau Pinang,2003-01-01,female,bumi_other,2.0
Pulau Pinang,2003-01-01,male,bumi_other,4.0
Pulau Pinang,2003-01-01,both,chinese,3970.0
Pulau Pinang,2003-01-01,female,chinese,1786.0
Pulau Pinang,2003-01-01,male,chinese,2184.0
Pulau Pinang,2003-01-01,both,indian,955.0
Pulau Pinang,2003-01-01,female,indian,375.0
Pulau Pinang,2003-01-01,male,indian,580.0
Pulau Pinang,2003-01-01,both,other_citizen,30.0
Pulau Pinang,2003-01-01,female,other_citizen,11.0
Pulau Pinang,2003-01-01,male,other_citizen,19.0
Pulau Pinang,2003-01-01,both,other_noncitizen,144.0
Pulau Pinang,2003-01-01,female,other_noncitizen,85.0
Pulau Pinang,2003-01-01,male,other_noncitizen,59.0
Pulau Pinang,2003-01-01,both,overall,7781.0
Pulau Pinang,2003-01-01,female,overall,3469.0
Pulau Pinang,2003-01-01,male,overall,4312.0
Pulau Pinang,2004-01-01,both,bumi_malay,2665.0
Pulau Pinang,2004-01-01,female,bumi_malay,1219.0
Pulau Pinang,2004-01-01,male,bumi_malay,1446.0
Pulau Pinang,2004-01-01,both,bumi_other,7.0
Pulau Pinang,2004-01-01,female,bumi_other,0.0
Pulau Pinang,2004-01-01,male,bumi_other,7.0
Pulau Pinang,2004-01-01,both,chinese,3996.0
Pulau Pinang,2004-01-01,female,chinese,1771.0
Pulau Pinang,2004-01-01,male,chinese,2225.0
Pulau Pinang,2004-01-01,both,indian,944.0
Pulau Pinang,2004-01-01,female,indian,354.0
Pulau Pinang,2004-01-01,male,indian,590.0
Pulau Pinang,2004-01-01,both,other_citizen,32.0
Pulau Pinang,2004-01-01,female,other_citizen,15.0
Pulau Pinang,2004-01-01,male,other_citizen,17.0
Pulau Pinang,2004-01-01,both,other_noncitizen,169.0
Pulau Pinang,2004-01-01,female,other_noncitizen,92.0
Pulau Pinang,2004-01-01,male,other_noncitizen,77.0
Pulau Pinang,2004-01-01,both,overall,7813.0
Pulau Pinang,2004-01-01,female,overall,3451.0
Pulau Pinang,2004-01-01,male,overall,4362.0
Pulau Pinang,2005-01-01,both,bumi_malay,2719.0
Pulau Pinang,2005-01-01,female,bumi_malay,1252.0
Pulau Pinang,2005-01-01,male,bumi_malay,1467.0
Pulau Pinang,2005-01-01,both,bumi_other,6.0
Pulau Pinang,2005-01-01,female,bumi_other,2.0
Pulau Pinang,2005-01-01,male,bumi_other,4.0
Pulau Pinang,2005-01-01,both,chinese,4039.0
Pulau Pinang,2005-01-01,female,chinese,1778.0
Pulau Pinang,2005-01-01,male,chinese,2261.0
Pulau Pinang,2005-01-01,both,indian,921.0
Pulau Pinang,2005-01-01,female,indian,363.0
Pulau Pinang,2005-01-01,male,indian,558.0
Pulau Pinang,2005-01-01,both,other_citizen,22.0
Pulau Pinang,2005-01-01,female,other_citizen,9.0
Pulau Pinang,2005-01-01,male,other_citizen,13.0
Pulau Pinang,2005-01-01,both,other_noncitizen,162.0
Pulau Pinang,2005-01-01,female,other_noncitizen,83.0
Pulau Pinang,2005-01-01,male,other_noncitizen,79.0
Pulau Pinang,2005-01-01,both,overall,7869.0
Pulau Pinang,2005-01-01,female,overall,3487.0
Pulau Pinang,2005-01-01,male,overall,4382.0
Pulau Pinang,2006-01-01,both,bumi_malay,2753.0
Pulau Pinang,2006-01-01,female,bumi_malay,1281.0
Pulau Pinang,2006-01-01,male,bumi_malay,1472.0
Pulau Pinang,2006-01-01,both,bumi_other,5.0
Pulau Pinang,2006-01-01,female,bumi_other,2.0
Pulau Pinang,2006-01-01,male,bumi_other,3.0
Pulau Pinang,2006-01-01,both,chinese,3995.0
Pulau Pinang,2006-01-01,female,chinese,1794.0
Pulau Pinang,2006-01-01,male,chinese,2201.0
